0,1
Comment,"""mas clt/Ca alt dlt with fg chilled margins, abund sharp Ca vns with some remob py, minor dissem mgt"""
Comment,Mas clt/ca alt dolerite.
Comment,mas Clt/Ca alt dolerite; abund dissem mag; abund dissem leucoxene forms ragged pale grey clots<2mm
Comment,"""mas Clt /Ca alt dolerite; abund dissem mag incr downhole; patchy Epi alt I/p after feld?, Epi mutually exclusive of Ca alt; abund dissem leucoxene in ragged pale grey clots<2mm; mod fol I/p"""
Comment,mas Clt / Ca alt dolerite becomes incr fol up hole with sheared upper contact; abund dissem mag through massive dolerite; mnr dissem euhedral pyr < 6mm
Comment,mas Clt / Ca alt dolerite chilled throughout
Comment,mas Clt/Ca alt dolerite; chilled throughout
Comment,Mas clt/ca alt dolerite chilled throughout.
Comment,Mas clt/ca alt dolerite chilled throughout; dissem biot throughout.
Comment,mas Clt/Ca alt dolerite chilled throughout; sharp irregular Se alt contacts
Comment,mas Clt/Ca alt dolerite chilled throughout; sharp Se alt upper contact
Comment,mas Clt/Ca alt dolerite; chilled throughout; sharp slickenside shear contacts with mnr Se alt
Comment,Mas clt / ca alt dolerite with chilled & fol upper margin & scattered feld porphyroblasts (?) in cs zone; abund dissem mag; 197.6 & 201.6m mnr carb lim filled shear zones; sheared - mg base with clt alt on fract / shear.
Comment,mas Clt / Ca alt dolerite with chilled margin at top.
Comment,mas Clt Ca alt dolerite with chilled margin at top becomes fol d'hole; mnr dissem mag in mas zone; mnr dissem leucox < 0.5mm.
Comment,mas Clt Ca alt dolerite with chilled margin d'hole; common dissem euhedral pyr.
Comment,mas Clt / Ca alt dolerite with chilled margins
Comment,mas Clt/Ca alt dolerite with chilled margins
Comment,Mas clt / ca alt dolerite with chilled margins
Comment,Mas clt ca alt dolerite with chilled margins.
Comment,Mas clt/ca alt dolerite with chilled margins.
Comment,mas Clt / Ca alt dolerite with chilled margins; fg banded section at base with folding and fract of bands - minor shear zones; lim stain on fract top and bottom; patchy dissem leucoxene < 0.5mm.
Comment,mas Clt / Ca alt dolerite with chilled margins; mnr mag in carb vn; abund vfg dissem leucoxene.
Comment,Mas clt/ca alt dolerite with chilled margins; mnr scattered feld pheno's < 12mm.
Comment,mas Clt/Ca alt dolerite with chilled margins; mnr Se alt in chilled margins & vn selv; mnr carb mag vn
Comment,Mas clt / ca alt dolerite with chilled margins; scattered feld porphyroblasts < 12mm; abund dissem mag; mnr epi alt on some vn selv; large qtz carb assic amph vn at top.
Comment,Mas CLT / CA alt dolerite with chilled margins; sheared contacts top and bottom sub // core axis - assoc incr lim stain; mnr lim stain on some fract; 136.7 - large QTZ vn with clumps of assoc rutile? Needles.
Comment,mas Clt/Ca alt dolerite with chilled margins top and bottom; 977.7m 10cm vfg chl vn
Comment,Mas clt / ca alt dolerite with large qtz vn + sheared contact with dac xenolith at top.
Comment,Mas clt / ca alt dolerite with lim stain on fract at top; patchy dissem mag & pyr.
Comment,Mas clt / ca alt dolerite with mnr chilled margin at top; broken zones assoc with fault gouge - hole making water after 316m likely assoc this broken ground - aquifer / catalpa fault;fractured & irregular lower contact.
Comment,mas Clt/Ca alt dolerite with mnr chilled margins; 595-595.3m mod fol clast supp volc bx
Comment,mas Clt / Ca alt dolerite with sharp chilled contacts top and bottom.
Comment,Mas clt ca altd post min dlt w ca vns throughout
Comment,Mas Clt/ca dolerite with chilled margins abund dissem leucoxene < 0.5 mm.
Comment,mas Clt/Ca dolerite with mnr chilled margins
Comment,mas Clt/Ca dolerite with mnr fg chilled margins; 511-512m dropped core-redrilled with some core loss
Comment,mas Clt Ca dolerite with sharp chilled margins; common dissem leucoxene clots<1mm
Comment,Mas clt / carb alt dolerite chilled throughout.
Comment,mas Clt dac with irreg subrdd - rdd Si filled amyg ? < 20mm & Subang - subrdd Si alt pebs ? < 10 mm bands vfg intense Clt alt assoc with stringer pyr.
Comment,"""mas CLT DLT chilled margin at base, 1210.6-1211.4m mjr shear infill qtz carb chl vn, 1226.2-1226.9m bx zone infill carb qtz vn- str fol adjacent to shear, 1238.1-1238.7m mjr qtz carb chl vn void filling textures in part"""
Comment,mas Clt dolerite with a chilled margin uphole; incr perv Se after feld? Patchy Ca alt in lessSe zones; abund pink-red clots leucoxene<6mm
Comment,"""Mas clt dolerite with chilled contact d'hole patchy perv ca at edges, patchy perv epi in centre abund dissem mag."""
Comment,mas Clt dolerite with chilled perv Ca margins & spotty Clt over perv Epi centre
Comment,Mas clt - patchy se? alt dolerite with abundant dissem pyrrho
Comment,mas Clt pum SDST; mod pres tube vesicle frags<3mm I/p; patchy Si/Ca spots<8mm some with ragged margins & elong//fol; pumiceous frags I/p resemble Si spots; 717.5-718m shear zone with Clt shear planes & qtz carb vn// some boudinaged
Comment,"""mas Clt SDST grades to banded Si SLST; abund stringer chalco +/-pyrrho & pyr; patches rdd qtz?<3mm replaced by mag I/p; stringer mag at top, more dissem downhole; mnr fract/bx zones at base infill by carb vn +/-Clt & chalco"""
Comment,mas Clt SDST; patches perv Si alt & mnr lam SLST at base; abund stringer-sub mas chalco assoc lesser pyrrho & dissem mag; patches dissem fg pyr & erratic stringer sphal; patchy dissem qtz? Most<1mm upto 4mm
Comment,"""mas Clt SDST (resembles dolerite I/p) with rare subrdd qtz<3mm; pebbly band at base includes ang Clt frags<12mm & rdd Si pebs (?amyg, some with sulph centre) <15mm; sharp lower contact"""
Comment,mas Clt SDST? With common randomly scattered subrdd-irreg Si spots<15mm (pebbles or amygdales?); some Si spots have Clt or sulph centres; mnr patches frill-mily qtz; patch ang -ragged Clt clasts<10mm after pebbles?
Comment,mas Clt SDST with mnr pebbly bands of ang Si SLST / CHRT clasts < 10mm; mnr spotty Si alt < 3mm; mnr string sphal - assoc CHRT clast I/p.
Comment,mas Clt SDST with patchy frilly qtz; patchy str Clt assoc dissem & stringer pyr; stringer chalco in qtz vn; mottled Si alt zones after pebbles?
Comment,mas Clt/Se alt dolerite; Clt after assic amph<3mm; Se alt? After feld; v mnr clots pink leucoxene<2mm incr downhole below 682m; patches rare porph feld<12mm; with qtz carb biot vn & chl on some fract
Comments,mas cly
Comments,mas cly w str qtz
Comments,mas cly w str qtz and minor Ac
Comments,mas cly w str qtz and mod Ac
Comment,Mas coarsely feld phyric dacite. Feld phenos up to 1.5cm w silicifed fg margins
Comment,mas conglomerate? With SDST matrix; irreg silic clasts<15mm with mnr frilly qtz in matrix; clast margins obscured by silic alt; patchy chl alt in matrix
Comment,mas dac bx; ang FSPH predom Si/Se alt clasts within a FSPH g'mass; mg 2-5mm to cobble (<64mm) clasts; Petrology @614.6m 1410202; Petrology @ 617.55m 1410203
Comment,"""mas dac bx: ang-subrdd silic/ser +/- chl alt and rare ser alt FSPH clasts in mg FSPH partly chl alt g'mass; feld<4-5mm well pres in g'mass ghosted""""-chl alt in clasts; wk-mod fol zone with clasts elong // fol"""""""
Comment,mas dac bx comprising abund mg-bobble sized Si-Se alt FSPH clasts with ghosted feld in a patchy Si & Clt alt FSPH g'mass; feld in g'mass are generally<2-4mm and ghosted in part
Comment,"""Mas dac bx. Crackle bx appearance particularly towards upper part of interval - Si dac fragments with chlorite fill - clasts difficult to distinguish in Si matrix, definition improves d'hole as does Clt alt. Patchy fs preservation. Ghosted-Ca feld."""
Comment,"""mas dac bx; less abund ang-subrdd FSPH Si/Se and occ chl alt clasts in FSPH g'mass; predom<5mm feld well pres in g'mass but ghosted"""" in str Si/Se alt clasts"""""""
Comment,"""mas dac bx; matrix supp with mg-cobble FSPH Si/Se-Si & mnr Clt alt clasts in a FSPH matrix; feld ghosted within clasts, well pres-Ca alt I/p matrix<2mm; qtz scattered in matrix"""
Comment,mas dac bx; patchy wk-mod fol; cg-pebble Si-Si/Se alt FSPH clasts; clast abund & definition vary down hole; patches well pres sub-euhedral<3-4mm feld (?clasts)Ca alt I/p; patchy-wispy Bi-Clt decr downhole
Comment,mas dac bx; subang FSPH Si-Si/Se alt mg-peb clasts in FSPH g'mass; feld in clasts ghosted -CLT alt; g'mass contains 1-4mm feld partly Ca alt; 802.3-803.6 brkn zone due to increased joint freq; clast abund incr downhole
Comment,"""mas dac bx to FSPH dac; occasional cg-cobble sized FSPH Si-Se alt clasts within a FSPH matrix; feld partly Ca alt generally<3-4mm pres in patches; occasional Clt alt flecks, patchy Si & Se alt of matrix"""
Comment,"""mas dacite breccia. Clast abundance increases downward, mostly Si/Se altererd with distinct margins. Fs <4-5mm well preserved mainly in matrix, some Ca altered and ghosted; few wk clt alt clasts"""
Comment,"""mas dacite, feld variably visible (commonly not) but Ca-Se alt when present; mild chlor streaks and chlor fol"""
Comment,"""mas dacite patchy common sub rdd qtz<3mm, perv SE? of g'mass, mnr wispy CLT, 10cm sheared contact with amyg dacite down hole"""
Comment,Mas dacite with carb filled amyg < 10mm
Comment,"""MAS DAC, NO OBVIOUS FELS, COULD BE TOP OF FLOW BELOW"""
Comment,"""Mas dac poss rhd? Common 1-2mm qtz no lg qtz fsph's are elongated and strongly ghosted, almost disappear in last 4m. Fsph's typ 2-3mm but occ 5-6mm. Wi se alt // fol."""
Comment,mas dac with decr perv ser alt down hole; with abund irreg-subrdd clots chl alt<30mm; patchy dissem leucoxene<1mm; 1004-1005.4 mnr shear zone sub// core axis; 1009.4 mnr mag in carb vn
Comment,MAS DAC WITH LARGE  QHOSTED & WHITE FELS AND PATCHES OF SMALLER FELS
Comment,MAS DAC WITH LARGE WHITE FELS
Comment,mas Dac? With patchy Clt and Se alt creating mottled texture; common stringer - bands pyr; mnr flattened Si filled amyg? < 12mm v similar to 641.7 - 650.1.
Comment,mas dac with patchy ser alt & irreg-subrdd chl alt clots<40mm; mnr possible carb/chl filled amyg at base
Comment,mas dac wk perv silic & patchy mod ser alt (gives YEGY I/p); spotty chl & carb alt = mottled text; str ser alt on frc//shears; 809.6-810.6 fault bx infill carb/qtz ang clasts<50mm; 811.9& 824.2 shear assoc 3cm int bx
Comment,Mas dgr mg post min dlt.
Comment,Mas dh with mnr dissem mag and euhedral pyr; mnr qtz-chl-amph vn some with se alt selv.
Comment,"""mas DLT, chilled margin uphole - qz vein in SLST terminate againsts DLT contact, 1199-1199.4 mas qtz vn, mnr sulph in carb qtz vn at base, broken grnd difficult to pick contact, 1208-1209.5 band defined by biot alt"""
Comment,"""Mas dlt intrusive. Sharp contacts, w/ distinct chill margins t secondary py."""
Comment,"""Mas dlt, lower contact obscured by vein, str per bi alt."""
Comment,"""mas DLT with chilled contactdownhole, 10cm shear zone at contact uphole with intense SE"""
Comment,mas Dlt with patchy mod fol zone (fol sub//core axis); patchy perv Epi after feld? Coincides with weaker Ca; abund pink-grey leucoxene clots<3mm; patchy dissem mag; wk shear at base; assic amph<6mm in some qtz carb vn
Comment,"""mas dolerite perv chl alt after assic amph, patchy carb alt, perv dissem mag alt, 2-3m fg chilled margins at top and base, carb qtz +/-chl vn, assic carb <17mm I/p, patchy epidote after feld"""
Comment,Mas dolerite with well pres assic amph form (clt alt?); green clay weathering (nontronite?) & lim stain on fract decr d'hole; perv lim stain & clay weathered at lower contact.
Comment,"""mas eguigran wk carb alt dolerite, mnr epi alt on frc"""
Comment,mas Epi / Clt dolerite with abund dissem mag; patchy perv Ca.
Comment,Mas equigran clt altd sdst w py - po - qtz vns
Comment,mas equigran Clt +/- Ca alt dolerite; dissem patches leucoxene; mnr patchy mag around 225m; Ca veins +/-strong-intense Clt alt; mnr dissem pyr
Comment,Mas equigran dlt dyke
Comment,"""mas erratic qtz carb vn, FSPH dacite-HYBX (clasts<18mm) dacite preserved in part, perv SI & patchy CLT of dacite, stringer pyr through dacite"""
Comment,Mas fe indurated lateritised brock
Comment,MAS FELS PHYRIC DAC
Comment,Mas fe mod ind latc brock mas lime sapc clays
Comment,"""mas Fe poor sphal comm dis gal & mnr str pyr, mnr chl & silica alt SLST, mnr rip up bx at contact with rhyodacite"""
Comment,mas Fe poor sphal with abund dissem gal & stringer-banded pyr; patchy perv Si relict SLST
Comment,Mas fe red brown mod ind lateritic brock. Mas mod ind to semi - cons kao sapc clays qtz ph in parts.
Comment,"""mas Fe rich sphal with string to dissem bands pyr & gal, mnr silic alt sandstone? Visible amid mas sphal, mnr lam silic alt siltstone at base"""
Comment,Mas fe strongly ind. Lateritised brock. Mod indurated fe to mottled mod lateritised saprolite.
Comment,"""Mas fg, amygdoloidal dacite. Mod qtz and ca filled amygdales. Fg g'mass, rare poss clt alt fsph, poss dissolved salt grain vugs w/ clt infill?"""
Comment,Mas fg chl rich dlt w si - chl altd dac xenos.
Comment,Mas fg dlt.
Comment,"""Mas fg dlt, dark grey to dark green colour"""
Comment,"""Mas fg dlt, sligtly coarser in center of unit."""
Comment,"""Mas fg equigran post min dlt, w irreg qtz-carb vns throughout."""
Comment,mas fg mod fol dolerite with possible chilled margins at both contacts; lim/goeth and mnr hem stain assoc with jts and fract & conc within ?pseudo bx zones where lim/goeth +/-hem stained clays are fol //
Comment,Mas fg mw to ww sdst w br pu hemc clays
Comment,Mas fg post min dlt.
Comment,"""Mas fg post min dlt w ca vns at contact and dac xenos, ca filled shear from ~ 1181 - 1184m."""
Comment,Mas fg post min dlt w irreg ca vns throughout.
Comment,"""Mas fg post min dlt w pa irreg carb vns, broken core and discing."""
Comment,Mas fg post min dlt w possibly qtz - ca fill in narrow shears.
Comment,"""mas fg QZPH FSPH dac with abund thin irreg carb vn; feld ghosted; grades downhole into dac with mod pres feld which is alt (carb, chl, ser) more carb vns near bx at base"""
Comment,"""MAS FG SDST, WHITE SPOTS & PATCHES OF INTENSE CLT ALT WITH MINOR CCP, PY, PO"""
Comment,"""MAS FG SDST, WHITE SPOTS & PATCHES OF MOTTLED CLT-SIL ALT"""
Comment,MAS FG SLST THAT BECOMES WELL LAM DOWN HOLE
Comment,Mas fg to mg dlt w/ distinct chill margins. Mod qzca veined.
Comment,"""Mas fg to mg dlt, w/ inc better developed pheno txt towards centre of unit, becoming gabbroic like. Trace mgn, common epi alt."""
Comment,Mas fg to mg post min dlt w irreg qtz - ca vns throughout and pa w spo ca altn.
Comment,"""Mas fg/vfg dlt, dark gy colour w/ v weak clt alt and spo bi alt. Poss sdst? Slight chill margins."""
Comment,mas f-mg Clt/Ca alt dolerite; broken & fract near top; inclusions FSPH dac near base
Comment,"""Mas fol dac intrusive, cg fsph's that are clt alt. Per bi alt of g'mass."""
Comment,mas-fol FSPH dac feld<4mm euhedral I/p carb alt; wk perv carb & silic alt increases down hole; wispy chl alt defines fol I/p; mnr pseudo bx? In fol bands - FSPH clasts elong// fol
Comment,mas fol SDST with wispy Clt +/- Se defining fol; mnr subrdd Si pebs < 8mm.
Comment,mas-fol silic alt dac; ghosted FSPH pres at base feld<4mm; common fg leucoxene elong//fol
Comment,mas-fol silic alt FSPH dac where vis feld<4mm carb alt; patchy perv silic alt overp feld; patchy ser alt assoc VBX; 459.7-460.5 bands ang FSPH clasts<60mm elong//fol in ser alt matrix clasts same comp as DAC
Comment,"""Mas fol, strongly se and si alt rock. Primary txt obliterated abund qtz frags remain ( 0.5 to 1mm ) poss sdst or dac, spo clt alt poss amy's, some banding poss o'printed beds?"""
Comment,"""Mas fow dac, hybx sections at upper contact w/ py infilling mtxs. Grades into mass dac, w/ abund clt alt fsph's ( 3-4mm ) or ang clasts, rare lenses of pep."""
Comment,"""MAS-FOW SDST, MTXS BX ZONE, PLY WITH SLST CLASTS FROM 612-619m"""
Comment,mas FPSH dac; euhedral feld<5mm ghosted I/p or carb alt; patchy ser alt (assoc frc & vn) destroys FSPH text; patchy-perv silic alt of g'mass; patches mnr wispy chl alt; mnr QZPH at base qtz<2mm
Comment,Mas fr grgy fsph dac w feox on weathered ca vns (gypsum)
Comment,Mas fr sdst w t dis py
Comment,mas FSPH bands feld<3mm alt to carb/chl; biot alt g'mass; mnr ang chl alt clots<20mm
Comment,mas FSPH crackle bx dac; ang FSPH clasts within a Si+/-Se alt matrix feld are partly carb alt & ghosted
Comment,Mas fsph dac
Comment,"""mas FSPH dac; 1-5mm sub-euhedral well pres feld, less abund than above interval; patchy Ca alt g'mass"""
Comment,mas FSPH dac; <4mm ghosted-Ca alt feld in a Si alt g'mass; flecks/elongate patches of Clt throughout; fol contacts
Comment,mas FSPH dac; <4mm sub-euhedral well pres feld & occ chl alt flecks predom assoc with patchy Si/Se alt
Comment,"""mas FSPH dac<4mm well pres sub-euhedral feld occ apparent; feld largely ghosted"""" to chl alt; chl alt assoc with cracks joints & fol gives a banded appearance; initially crackle bx with chl fill in cracks"""""""
Comment,mas FSPH dac <6-7mm sub-euhedral generally well pres though partly Ca alt & ghosted feld; Si alt with Clt flecks to patches Si alt increases in intensity uphole toward dolerite contact
Comment,"""mas FSPH? Dac; abund irreg amyg <18mm infill by carb, chl & mag; feld <3mm alt to carb & chl in biot alt g'mass; mnr patches sub rdd chl alt clots<20mm; wk fol incr downhole; ser replaces biot alt downhole"""
Comment,mas FSPH? Dac; bands feld<3mm alt to chl & carb - biot alt g'mass; bands irreg chl alt clots<5mm alternate with FSPH bands; 1056.4 & 1061.3 mnr mag in carb vn; ser alt overprints biot alt
Comment,mas FSPH dac bx; ang - subrdd predom Si/Se alt FSPH clasts in a FSPH matrix; feld locally well pres & partly carb alt and/or ghosted; chl alt flecks within some clasts
Comment,mas FSPH dac bx; clast abundance variable; subang-subrdd FSPH mg-cobble Si/Se-Si alt clasts; feld in clasts ghosted - Clt alt; well pres 1-4mm sub-euhedral feld in g'mass; 715.5- crackle bx - hyalo  with wispy - patchy Si alt
Comment,mas FSPH dac bx comprising occasional FSPH Si-Si/Se alt clasts in a FSPH matrix; mnr 100mm-150mm vfg-fg banded intervals; FSPH dac downhole generally<2-4mm well pres - partly Ca alt feld; Clt alt flecks throughout
Comment,Mas fsph dac clay weathered and lim stain throughout; feld < 5mm; incr mnox on fract.
Comment,"""mas FSPH dac equigran feld<6mm, common patches subrdd qtz<2mm, comm qtz+/- chl vein sub// core axis"""
Comment,"""mas FSPH dac, euhed feld ghosted I/p <6mm, single clast <50mm silic alt FSPH dac, mnr subrdd qtz<2mm, 516.9-517.6 GR fg fol chl alt SLST? Bx/qzvn zone sharp contact with dac, dissem euhed py<3mm"""
Comment,mas FSPH dac; euhedral feld<4mm ghosted I/p or carb alt; fol at base feld chl alt & elong //fol; mnr wispy chl alt on frc & vn selv
Comment,mas FSPH? Dac feld<3mm alt to carb & chl in biot alt g'mass; mnr amyg<5mm at base
Comment,mas FSPH dac; feld<3mm wk Ca alt; Clt alt g'mass; indistinct boundaries top and bottom
Comment,mas FSPH dac feld<4mm; patchy-perv Si assoc network of qtz vn; veining decr in size downhole to sharp fract fill; v broken I/p talc on some fract; mnr Se/Epi alt on some vn selv decr downhole
Comment,mas FSPH dac; feld<4mm wh Ca alt; wispy-perv CLT alt g'mass; indistinct boundary at top
Comment,mas FSPH dac; feld<4mm wk Ca alt; wispy-perv Clt alt g'mass; 20cm FSPH Si alt dac volc bx at base
Comment,mas FSPH dac; feld<5mm wh Ca alt I/p; 225.3-226.7 pebbly-volc bx band g'mass supp Si/Se clasts<50mm; mnr 200-400mm patches Se/Si alt mas FSPH dac (large clasts?)
Comment,mas FSPH dac feld generally <3-4mm su-euhedral; partly Ca alt well pres I/p
Comment,mas FSPH dacite; abund euhedral feld<7mm rarely to 12mm well pres I/p; perv Si (Ca) alt & random wispy Clt alt; trace euhedral pyr<8mm
Comment,"""mas FSPH dacite; bands feld<3mm alt to carb biot alt g'mass, elsewhere feld overprinted by ser/silic alt; 1021.6 mnr mag in carb vn; 1022.1-1023.1 band polymict breccia clasts silic alt dac? Elong // fol"""
Comment,"""mas FSPH dacite equigran feld<4mm, common subrdd qtz<2mm, wispy chl alt g'mass, mnr subrdd chl alt clasts<60mm at base, 787, 793.2 & 794m mnr fg chilled dolerites"""
Comment,"""mas FSPH dacite, euhedral feld<5mm, chilled/silic alt margin top and bottom - embayed contact with VBX uphole, carb alt after feld"""
Comment,"""mas FSPH dacite feld<5mm Ca alt I/p; patchy Se/Si alt; 713.6 30cm pseudo bx? clasts"""" defined by Se/Si matrix"""""""
Comment,mas FSPH dacite; feld<7mm ghosted I/p; gradational boundary d'hole
Comment,"""mas FSPH dacite feld ghosted I/p <6mm, perv silic alt, dissem clots chl alt<4mm"""
Comment,"""mas FSPH dacite feld overprinted by carb & SI? <4mm, wispy CLT through g'mass, SI of g'mass, trace subrdd qtz<2mm, trace dissem pyr<1mm"""
Comment,"""mas fsph dacite, fs gen <4mm rarely to 6mm, mostly well presrved thogh partly Ca alt. Patchy Si/Se alt as above giving bx apparance locally, chlor vien selvedges down hole."""
Comment,mas FSPH dacite intrusive well pres feld<7mm wk Ca alt ilp
Comment,"""mas FSPH dacite most feld overprinted by carb SI alt? <3mm, perv SI wispy CLT, qzchl vn"""
Comment,"""mas FSPH? Dacite? Str carb alt & assic-fisslie chl alt<5mm, abund qtz carb vn, shear sub// core axis - intrusive?"""
Comment,"""mas FSPH dacite variable amounts of feld phenos, white feld<5mm ghosted in places, wispy CLT in g'mass // weak fol"""
Comment,"""Mas fsph dacite; well pres euhedral feld < 5mm; pseudo bx? I/p with cobble sized fsph clasts in more fg clt g'mass; mnr lim stain on fract, vuggy after carb vn."""
Comment,"""Mas fsph dacite well pres feld , 5mm; lim stain on fract; clay on fract and mnr patchy perv lim stain decr d'hole; vuggy after carb vn."""
Comment,Mas FSPH dacite with patchy perv SI assoc well pres feld < 4mm; lim stain +/- clay on fract - vuggy after carb vn.
Comment,mas FSPH dacite; wk fol I/p defined by wispy Clt; well pres feld<5mm euhedral I/p; perv-spotty Ca after feld; feld overprinted? In f-mg haloes to larger carb qtz vn
Comment,mas FSPH dacite; wk patchy-perv silic alt; feld<4mm ghosted or carb alt; wk fol decr downhole; 523.1-523.8 jigsaw fit bx ang clasts<70mm in carb matrix
Comment,"""MAS FSPH DAC, LARGE FELS UPTO 5MM, CLT ALT FELS NEAR UPPER&LOWER CT"""
Comment,mas FSPH dac locally well pres-ghosted feld are sub-euhedral generally<4mm; mnr Ca alt only; wispy fg pyr; elong brown Clt or Biot clasts and patchy to wispy Clt alt; <2mm qtz phenos more abund down hole
Comment,Mas fsph dac; patchy pres euhedral feld < 4mm; patchy - spotty ca alt - after feld I/p; wispy - fract controlled clt alt.
Comment,Mas fsph dac patchy si & fract controlled se incr d'hole.
Comment,"""MAS FSPH DAC, SPOTTY CLT, PATCHES OF QTZ PHYRIC DAC, CLT ALONG CLEAVAGE"""
Comment,"""mas FSPH dac; sub-euhedral<4mm feld locally well pres, occ ghosted"""" to chl alt; zones to occ chl alt bands assoc with veins joints and wk fol; chl alt flecks"""""""
Comment,"""Mas fsph dac to dac bx. Abundant sub to euhedral, < 5 to 6mm, locally well preserved though partly ?se altered fs. Crackle brecciated in part. Sparse m.g to cobble sized predominantly si/se to si altered, fsph often poorly defined clasts."""
Comment,"""Mas fsph dac to dac bx. Patchy pres of abund < 5mm sub to euhedral fs. Partly ghosted, sparse si/se, si to rarely clt alt ang-subrdd fsph clasts m.g to cobble sized clasts. Minor crackle brecciation at upper contact - ca matrix."""
Comment,"""Mas fsph dac volc bx; clasts < 150mm in clt g'mass ( dlt I/p ?); well pres feld < 4mm; mnr si alt of some clasts; common lg qtz, carb +/- flourite vn."""
Comment,mas FSPH dac volc bx of Si/Se alt clasts<80mm in Clt alt FSPH g'mass; with irregular intrusions of mas chilled Chl/Ca alt dolerite
Comment,mas FSPH dac v str perv Si/Se alt; highly fract & broken I/p bx incr downhole; comm pale GYGR fg aphinitic Si veining; abund network fine qtz vn then larger brittle fract fill carb; 352.4m 40cm crush zone / fault gouge
Comment,mas FSPH dac; well pres-Ca alt feld<4mm; wispy Clt; mnr Se alt selv on some carb vn
Comment,mas FSPH dac; well pres feld<12mm; mnr dissem subrdd-subang qtz<5mm; perv Ca & wispy Clt in g'mass; feld ghosted I/p elong // fol
Comment,Mas fsph dac; wel pres euhedral feld < 5mm I/p elsewhere ghosted or ca alt; wk perv si alt? Of g'mass.
Comment,Mas fsph dac w feld phenos to 5mm se altn in phenos. Carb vns throughout.
Comment,mas FSPH dac; wh fol incr below 698m; well pres feld<4mm Ca alt I/p; perv Si alt wispy Clt defines fol I/p; mnr sheared contact at top
Comment,Mas fsph dac with abund feld < 5mm; incr fol at base.
Comment,"""mas FSPH dac with chilled margin at top, euhedral feld<4mm alt to carb, irreg-flattened carb filled amyg at base"""
Comment,mas FSPH dac with common bands ang FSPH clasts<70mm; clasts pref Clt alt in Se g'mass; fg stringer pyr through g'mass I/p; single band polymict bx with subrdd Si/Se alt clasts; rare dissem subrdd qtz<2mm; mas zones sometimes pseudobx
Comment,Mas fsph dac with patchy perv si & crackle bx infill by clt; ghosted - poor pres feld < 3mm.
Comment,mas FSPH dac with poss chilled margins; <3-4mm sub-euhedral partly ghosted feld phenos within a patchy - perv Si alt matrix; Ca alt patches? After feld; Petrology @611.4 1410201
Comment,"""Mas fsph dac with rare ca - clt filled amys, rare bi - clt vns 1cm with qtz - ca selvidges."""
Comment,Mas fsph dac with well pres euhedral feld < 10mm; mnr fol zone at base - xenolith?
Comment,Mas fsph dac with well pres feld < 5mm euhedral I/p; lim stain on fract; vuggy after carb vn.
Comment,Mas fsph dac with well pres feld < 5mm; mnr lim stain on fract and patchy vuggy after carb vn at base.
Comment,mas FSPH dac; wk fol defined by phenos alignment & wispy Clt; where the foliation is best developed feld less well pres; largely ghosted; mnr patchy Bi alt
Comment,"""mas FSPH dac; wk-mod fol zones defined by elong cl alt clasts; chl alt clasts abund to 402.9; feld locally well pres partly ghosted"""" & carb alt in zones, <4mm; pyr assoc qtz carb vn; biot flecks between 445.8-448"""""""
Comment,"""mas FSPH dac; wk-mod fol zones; generally<3-4mm locally well pres & partly  carb alt though sometimes ghosted"""" feld; banded to wispy Se to Si/Se alt"""""""
Comment,"""mas FSPH dac; wk to mod fol with stretched chl & carb alt clasts & feld defining fol; feld generally subhedral <3-4mm partly ghosted"""" & carb alt; carb alt clasts are lighter brown in colour - siderite?"""""""
Comment,Mas fsph DAC w/ occ pebble chloritised clasts. Fsphs are gen indistinct from g'mass + clt alt that may be fine ang BX frags.
Comment,Mas fsph dac w per wk clt altn
Comment,"""Mas fsph dac w/ w clt alt in g'mass and around fsph's. weakly fol in patches and near contacts. Strongly crystalline section at 832m for 1m, poss strongly alt wall rock, contains mnr qtz."""
Comment,"""Mas fsph per ser altd dac, sharp contacts rare irreg ca vns."""
Comment,mas FSPH perv Si alt rhyolite with flow banded margins top & bottom; feld<3mm; flecks-spotty Clt alt<2mm
Comment,mas FSPH & QZPH dac; 1-4mm subrdd frac +/-square qtz; 1-6mm (rarely 10mm) partly ghosted feld; mnr Ca alt and brown Clt? Alt of feld
Comment,mas FSPH QZPH dac; 1-4mm subrdd fract-square qtz; 1-7mm (rarel 11mm) euhedral feld locally well pres; mnr wk fol zones assoc ghosted Ca alt partly destroyed feld; 463.4-464.2 & 469.8-470.5m perv mod Se alt
Comment,mas FSPH QZPH dac clast? V wk Ca alt feld<6mm abund subrdd-subang qtz<2mm
Comment,mas FSPH QZPH dac; euhedral feld<9mm ghosted or wk Ca alt I/p; less common subrdd qtz<8mm; regular qtz carb vn set decr downhole Si alt incr downhole toward Dlt contact; wispy Clt/Bi<6mm
Comment,"""mas FSPH & QZPH dacite; 1-8mm sub-euhedral feld, Ca alt I/p; 1-5mmqtz as above in a patchy-wispy Clt and patchy Se/Si alt g'mass"""
Comment,Mas FSPH QZPH dacite with incr shearing d'hole sub // core axis; fault gouge I/p; mnr lim / hem stain in shear; wispy SE // shear.
Comment,mas FSPH & QZPH dacite with predominantly ghosted to locally well pres euhedral feld<4-5mm; subrdd<1mm qtz within a Clt alt matrix; occasional fol zones; 801.25-801.5 str fol fault zone
