0,1
Comments,Coarse ironstone chips - broken ground
COMMENTS,Coarse ironstone + quartz fragments + quartz & mafic lithics
Comments,coarse lag gravels and hardpan
Comments,COARSE LAG RUBBLE
Comment,COARSE LAG/RUBBLE
Comment,COARSE LAG/RUBBLE - MINOR HDP
description,COARSE LATERITIC GRAVELS WITH Y GOETHITE COATINGS.
Comment,"""Coarse lithic / pumice sdst - granule bx; strong fol; thin, coarse pebble base; coarse grey qtz veining"""
Comments,Coarse loamy poorly sorted translucent grained qtz sand
Comments,Coarse loose wet sands
Comments,Coarse loose wet Tertiary sand
Comment,coarsely (1-8mm) gen elongate FSPH dac; mod-str fol; fs gen vague/altered-se +/- clt; some better pres rectangular (up to 10-11mm long) >> squat; small enclaves of non to poorly fol altered csfs; small zones of str fol; paler gy below 336m-?>se & <clt
Comments,Coarsely banded {2-10mm} BIF
Comments,Coarsely banded Bim magnetite bands 1-5mm
Comments,Coarsely banded chert/mag/amp beddinfg disrupted
Comments,Coarsely banded magnetite/chert/amphibole
Comments,Coarsely banded magnetite with bedding highly contorted. Soft rock with crse Mt.
Comments,Coarsely banded magnetite with increase in amphiboles bedding highly disrupted
Comments,Coarsely bedded chert/amphibole non magnetic internal waste.
Comments,Coarsely bedded chert/amphiboles no magnetite present
Comments,Coarsely bedded chert and amphiboles
Comments,Coarsely bedded chert and amphiboles. End of main Mt bearing body.
Comments,Coarsely bedded chert/mag/amphiboles and 5cm bands of coarse grained amphiboles
Comments,Coarsely bedded silica rich very minor magnetite
Comments,Coarsely bedded volcanaclastic
Comment,"""coarsely chloritic flecked sericitc fol dacite; flecks poss ex fs and or xenoliths/inclusions; incr Ca-ghosted FSPH d'hole, feld<4mm pink I/p; Clt xenoliths<70mm elong // fol"""
Comment,"""Coarsely feldspar phyric (10mm), qtz phe (2-3mm) typically rounded, zones of strong and weak fol, abundant qtz+carb"""
Comment,"""Coarsely-feldspar-phyric dacite.  Foliated near contact, fs elongated very vaguely preserved.  Serc-qz-chlorite on sharp lower contact."""
Comment,"""Coarsely FPH to 8mm, blue qtz"""
Comment,Coarsely fs ph mod fol per si-py-clt altd dac.
Comment,"""Coarsely fsph post dac, alt from bounding units o'prints contacts slightly, 2-3mm qtz through out, per w si alt gives steely blue colour. Spo bi alt fsph's sub angular."""
Comment,Coarsely fs ph weakly fol per clt altd dac vbx.
Comment,Coarsely fs ph weakly to mod bxd variably ser altd dacite ser filling in bxd zones with pervasive ser altn incr towards base.
Comment,coarsely-fs-phyric dacite; both contact areas foliated with fs elongated and chloritised; central portion contains well preserved but sericitised fs in random orientation
Comment,Coarsely graded clast supported variably clt altd bx unit clasts ang in fol to sub-rounded in silicified clasts.
Comments,coarse mafic granulite Refusal - high water
Comments,"coarse mafic intrusive/gab, hem or gnt? spots, siliceous"
Comments,coarse magnetite grains
Comments,Coarse magnetite layers & dissiminated in amphibolite - good ore!!
Comments,Coarse Mag rich unit with Blebby mag in Amphibolite - good ore material.
Lith_Desc,Coarse metagabbro with minor chlorite
Comment,coarse mica sheets in bt-qz schist with trace py or aspy
Comments,Coarse mist clayey sands
Comments,coarse monomimeralic aegerine beds with stubby platey pyroxenes and reibekite films; quartzite beds possibly with fine reibiekite specks; bedding contorted and sometimes parallel to core axis
Comments,Coarse Mt bands in weakly oxidised Bim - good ore.
Comments,Coarse Mt beds - 0re!?
Lith_Desc,Coarse mu books
Comment,coarse mu-qz schist or porphyry with weak moly aggregates disseminated in qz
Comment,Coarse Muscovite
Comments,COARSE NEEDLES LARGELY REPLACED WITH CB
Comment,"""COARSENIND DOWN HOLE, COARSE SANDSTONE WITH MINOR CLASTS AT BASE, WEAK FOLIATION, PATCHES OF CARB ALT SPOTS"""
Lith_Desc,coarsening
Comment,coarsening downhole
Comment,coarsening down hole
Comment,coarsening downhole dacite bx; med grained to cobble sized si and si/se altered fsph clasts; fsph matrix; diss patches to flecks brown clt/biotite
Comment,"""COARSENING DOWN HOLE, LARGE BUFF QZ, INTERMEDIATE BRECCIA ZONE AT BASE"""
Comment,"""COARSENING DOWN HOLE, POSS INTRUSIVE"""
Comment,"""coarsening downhole, rare variably distributed magnetite"""
Comment,"""coarsening downhole, silica alteration clasts/spots"""
Comment,"""coarsening downhole, some QZ grains"""
Comment,"""coarsening downhole, some stretched clasts near basal contact"""
Comment,"""coarsening downhole, sub angular stretched chlorite clasts"""
Comment,"""coarsening downhole, weak FO defined by wispy chlorite veins, volcaniclastic"""
Comment,"""coarsening downhole, weakly bedded/foliated, occasional silica clasts, volcaniclastic"""
Comment,"""Coarsening from vfg to fg down interval, weakly banded, more apparent & abundant (?) qz grains downhole"""
Comment,coarsening to FG sandstone downhole
Comment,COARSENING TOWARDS BASE OF UNIT
Comment,Coarsening up grit and silt and sand to a fine breccia. Grad contact.
Comment,"""coarsening uphole matrix supported bx, subang m.g to pebble sized strongly si alt clasts + sulphide clasts in f.g to m.g mod fol matrix, occas <2mm subrounded qz"""
Comment_2,coarse nodular iron duricrust
COMMENTS,Coarse nodular laterite
Comments,Coarse nodular laterite (cutan coated alluvium)
Lith_Desc,coarse nodules & pisolites
Comment,coarsens down hole
Comment,"""COARSENS DOWNWARD, X-CUTTING QTZ CARB VEINS."""
Comment,"""coarsens to base, jasper bands 20cm at top of interval"""
Comment,"""COARSENS TO LEOPARD SPOT"""" DOLERITE"""""""
Comment,"""Coarse pebbly horizon at`1753, 1-2mm qtz occasionally"""
Comment_2,coarse pegmatite
Major Desc,Coarse pegmatite
Lith_Desc,coarse pisolites
Comments,coarse pisolithic duricrust
Comments,coarse pisolithic iron duricrust
Comments,coarse pisolithic-nodular iron duricrust
Comments,coarse pisolith-nodular iron duricrust
Comment_2,coarse pisolitic gravel cover
Comments,coarse pisolitic laterite cover
Lith_Desc,coarse pisos
Comments,"coarse, poorly sorted grit"
Comments,coarse porphyritic mafic + qz-bt-mic intrusive? met-gab?
Comments,Coarse Py
Comments,Coarse Py banding
Comments,Coarse Py fine Qz veins
Lith_Desc,coarse Qa Qz
Comment,Coarse qtz - carbonate vein.
Comment,coarse qtz-carbonate vein with cs ccp [atches; bx of chloritic slst at edges
Comment,coarse qtz - ca veining at various angles to ca ( from sub // to 40 )
Comment,Coarse qtz - ca veining with rafts of chloritic - sericitic rock.
Comment,Coarse qtz grains in chlor wisps / fol granules - pebbles; tiny patches / spots sphal.
Lith_Desc,Coarse qtz gravel + yell clay
Comment,coarse qtz in white str fol dacite
Comment,Coarse qtz phenocrysts in dacite with successions of coarse and finer pulses of sediment flow. Includes clasts of dacite and fine sediment. Clasts are angular.
Comments,"""COARSE QTZ, POSSIBLY FPG ??"""
Comment,coarse qtz-rich-lithic-rich sandstone with scattered zones of ferruginous pebbles
COMMENTS,COARSE QTZ SAND
Comments,coarse qtz sand and clay with rare white gravels
Comment,"""COARSE QTZ SND, SOIL, NODULES"""
Comment,Coarse qtz vein.
Comment,Coarse qtz veining with rafts and intervals of mod - strongly chloritic rhyodacite.
Lith_Desc,coarse quartz gravel
Description,Coarse quartz grit clay
Description,Coarse quartz grit clay; very wet.  Water sample taken 12-16m
Description,Coarse quartz grit/kaolin clay
Description,Coarse quartz grit/kaolin clay; finely micaceous
Comments,coarse quartz sand
Comments,Coarse quartz sand and ferruginous accretions
Description,Coarse quartz sands/clays
Comments,coarse quartz sands with ferricrete gravels (hematite-rich) and clay component increasing with depth
Comment,Coarse quartz vein; dacites on either side are v strongly weathered-clayey
Comment,coarse quartz veining with dark green chlorite zones; dissem /patchy pyrite common
Comment,COARSE QUARTZ VEIN POSSIBLY VERTICAL
Lith_Desc,coarse QzQa
Lith_Desc,coarse Qz Qa
Comment,COARSER BED?
Comment,coarser blued qtz
Comments,"""""""Coarse, residual nodular laterite"""""""
Comments,Coarse residual nodular laterite
Comment,"""COARSER FELS PHENOS, LESS COMMON QZ"""
Comment,"""Coarser gabbroic texture and predominantly magnetic, some MG felsic xenoliths"""
Comments,"""coarser, gradational contact"""
Comments,Coarser grained
COMMENTS,Coarser grained and cutanous
Comments,Coarser grained and granoblastic variety of greisen
COMMENTS,Coarser grained calcic amphiboles
comments,Coarser grained dolerite is near the centre
Comments,Coarser grained granular textured
Comments,"coarser grained, less alteration"
Comments,Coarser-grained mafic intrusive
Description,Coarser grained magnetite
COMMENTS,Coarser grained more amphibole rich
Comments,"""Coarser-grained, more gneissic textured, disseminated PY-rich throughout unit (see photo)"""
Comments,Coarser-grained MT within only this interval
Comments,Coarser grained rock; Cpy-Py-Qz-Cb veins; traces dissem Py
Comments,Coarser grained rock; fabric still easily visible (different protolith?); at 269.8m purple carb alteration at vein selvage? Qz-Cb +/- Cpy +/- Py late veins up to 30cm; 90% of them are barren; Py veins 0.5mm // to foliation; traces of dissem Py
Comments,Coarser grained rock; Py-Cpy-Qz veins + Qz-Cb-Cl-Cpy-Py; traces dissem Py
Comments,Coarser grained rock; Py-Cpy-Qz veins + Qz-Cb-Py-Cpy veins; traces dissem Py
Comments,Coarser grained rock; Py-Cpy-Qz veins; traces dissem Py
Comments,Coarser grained rock; Qz-Py+/-Cpy veins; traces dissem Py
Comments,Coarser grained rock; traces dissem Py
Comments,"""Coarser grained, very faint fabric similar to foliation in schist; veins contain Py +/- Cpy; Disseminated Sph and Cpy; Sph diss along foliation"""
Comments,Coarser gravel +/- cutans
Comments,Coarser moist gritty sand - 30-40% clay
Lith_Desc,"Coarser, non hydrothermal quartz remnants. Paler (When not qtz) + harder. May be granitic"
Lith_Desc,coarse rock fragments
Comments,Coarse rounded lateritic gravel
Comments,Coarser qtz sand subrounded grains - wet
Comments,coarser than FTO above
comments,"""coarser volcanoclastic, with lithis fragments visible including some chert"""
Comments,coarse sand and clay
Comments,coarse sand and clay with < 2 cm sub-angular fragments of hematite-rich ironstone
Comments,coarse sand and clay with < 2 cm white gravels consisting of hardened sandy clay
Comments,coarse sand and clay with < 2 cm white gravels consisting of hardened sandy clay 
Comments,coarse sand and clay with white < 1 cm gravels and < 1 cm ironstone fragments
Comments,coarse sand and clay with white fragments < 10 mm consisting of hardened clay with coarse quartz grains
Comments,coarse sand and clay with white gravels
Comments,Coarse sand and rounded lateritic fragments
Comments,"""coarse sand, clay, and gravel consisting of ironstone and hard white clay"""
Comments,"coarse sand, clay, and gravel consisting of ironstone and hard white clay"
Comment,"""COARSE SAND, FINING DOWN HOLE, MASSIVE-WEAKLY BEDDED"""
Comments,coarse sands 
Comments,coarse sands and gravels with common Fe nodules
Comments,coarse sandstone to fine granule conglomerate with minor red shale beds
Comment,coarse sandstone with granule breccia chert clasts
Comments,coarse sand with clay matrix
Comments,Coarse sandy alluvium + Fe pisolites
Description,Coarse sandy clay
Description,Coarse sandy/gravelly clay; minor pisoliths
Comments,coarse sandy gravels
Comments,Coarse sandy silcretised alluvium
Comments,Coarse sandy silcretised alluvium + Fe pisoliths
Comments,Coarse sandy Tertiary sediments + ~ 40% clay - moist
Comments,"coarse, siliceous, recrystallised meta-gabbro poss umf"
Comments,Coarse Spfx amphibl'ic
Comment,Coarse sphalerite
Comment_2,coarse spinifex textured umf poss peridotite
Comment,"""coarse ( spotty ) dlt with dk gn and pl gy and dk gy  mottle """"; mild granophyric fs"""""""
Comment,COARSESST
Comments,"""Coarsest-grained BIF interval, 'Best BIF Zone"""" as per MGD018? (this unit represents Fw aeromagnetic peak?)"""
Description,Coarsest grained magnetite yet from any hole!
Comment,Coarse subangular FSPH clasts in a FG clt altered groundmass.  Clasts with <3mm sub to euhedral f'spar and occasional <1mm Qz
Comments,COARSE SUB-ROUNDED QUARTZ WITH HEAVY CLAYS 
Comments,"coarse su-gt altered mafic saprock, weak gossanous ironstone + sugary qz"
Comments,Coarse Sx Am repl'mt
Comments,Coarse tertiary gravels
COMMENTS,Coarse Tertiary gravels
Comments,Coarse Tertiary sand +/- clay
Comment,"""coarse to fine clastic qtz grains ( clear, unrimmed ) prominent in more chloritic zones / clasts"""" 4mm to < 1/2mm )"""""""
Comments,Coarse to medium grained poorly sorted sand
Comments,coarse to medium grained sand
Comments,"""coarse, torrent wash"""
Comments,"coarse um intrusive poss cummulate, some si-ep alteration"
Lith_Desc,coarse uncon li coated pisos
Comments,Coarse white qz                                   
Comment,"""Coarsly bx slst/chrt unit w/ strong clt alt spots, poss replacing clasts? Spots are equigranular and evenly spaced, dec. feq + intensity d/h to contact. Min is similarily broken disjointed following bx pattern."""
Comment,"""Coarsly fs-phyric (1/2 - 8mm) generally ghosted, and sericite-altered, more visible with depth.  Some elongated into vague foliation."""
Comments,coarsly xtalline
Comment_2,coasre laths and crystals of amph
Comments,"""Cobb-gravel lithic quartz clasts(sub-angular) with subrounded lith gravel, in vfg dolomitic (?)matrix. """
Comments,"Cobb-gravel lithic quartz clasts(sub-angular) with subrounded lith gravel, in vfg dolomitic (?)matrix. "
Comment,cobble bx appearance; pl gy felsic clasts with gn fs-phyric zones/clasts between; could be autobx??
Comment,Cobble bx; beige fs - qz - phyric felsic clasts; dk gn g'mass fs phyric.
Comment,"""cobble bx, large pale pink felsic (fs-phyric) clasts fs-phyric dac, matrix supported, matrix biotite altered"""
Comment,"""COBBLE BX OF FSPH DAC AND OTHER DAC, POLYMICT"""
Comment,"""cobble bx (??polymict?? At top), clasts pink-beige fs-qz in grey fs dac matrix"""
Comment,"""cobble fs dac bx, pale clasts against dark gren chloritic fs dac matrix, finer clasts near top"""
Comment,cobble-pebble clasts in fs dac
Comment,Cobble - pebble sized si / se alt fsph dac clasts in fsph g'mass; wispy biot through g'mass & some clasts; euhedral feld < 3mm; chilled margins on some clasts; clast size decr d'hole.
Comment,"""cobble sed bx with beige cooured felsic clasts, subang-subrnd, poorly sorted; sericitisation of clasts more pronounced that above"""
Comment,Cobble ser altd clasts sub rounded to sub ang.
Comment,"""Cobble sized material with feld phenos, sandy lense."""
Comment,<cobble sized strongly Si altered fine grained crackle brecciated slst clasts and <cobble sized RHD clasts in a clt altered groundmass
Comment,"""cobble to pebble bx, strongly fol, clasts // fol and elongated; predom felsic clasts with chloricy=tic gmass"""
Comment,Cobble to pebble massive vbx w dac fsph clasts to > 5cm. Clt - se g'mass altn.
Comment,Cobble to pebble sized ang to well rounded variably si-se-clt altd clasts in clast supported volc bx.
Comment,"""Cobble to pebble variably se altd feld phyric dac clasts in vbx pa w clt altn in gmass. Feldspars se altd, some clasts se altd also"""
Gen_Desc1,COC
Comment,"""c, oc to r colsaprolitic clays."""
Comment,coffee rock
Comment,coffee rock - indurated sandstone
Comment,coherent
Comment,COHERENT
Comment,"""COHERENT, ABUNDANT POORLY SORTED ROUNDED QZ, COMMONLY 5mm"""
Lith_Desc,"Coherent clayey pale sap, possibly former porphyry"
Comment,"""COHERENT DAC FLOW, PHENOS NOT ABUNDANT, BUT REGULARLY DISTRIBUTED, PHENOS STRETCHED CLT BLEBS 1-2mm, SOME ROUND QAZ EYES 4mm TOWARDS BASE"""
Comment,Coherent dacite. Occational large (50-100mm) clasts towards the base of the unit
Comment,"""COHERENT, FELS ALT"""
COMMENTS,coherent grain supported quartz sandstone
Comment,coherent lava dacite feldspar <4mm
Comment,"""coherent, patchy seritisation, small chlorite alt clasts, some scattered QZ grains"""
COMMENTS,Coherent quartz sandstone with kaolinite clays
Comment,Coherent rock that grades ro VBX
COMMENTS,Coherent sandstone cap
Comment,"""COHERENT, SUBROUNDED CLASTS, CLSS"""
Lith_Desc,Coherent textureless brown sap
Comments,Cohesive dense clay
Lithology Description,COL
Comments,col gravels small veins
PRIM_DESCP,COLL
Description,Collapsed hole; contaminated dust return only
Comments,collapse.  Hole abandoned at 39m.
Lith_Desc,collapsing
Lith_Desc,collapsing moved south 3m
Comments,collar blew -57m
Lith_Desc,collar blow-0ut at 40m
Lith_Desc,COLLAR BLOWING OUT-HOLE ABD
Comments,"COLLAR BLOWN				Aux	Minjar Database.mdb tblGeology DavyhurstGBG_Database					mw
2802	Karara_C	RH298	0	1	Czc	LUU									Czc	C			or			LUU																				Reg	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
2803	Karara_C	RH298	1	5	Ls_Au	UUU									Ls	C			GN	RD																						Au	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
2804	Karara_C	RH298	5	13	Ls_Au	UUU									Ls	C			YE	WH																						Au	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
2805	Karara_C	RH298	13	15	Ls_Au	UUU									Ls	C			pk																			INTERFLOW SED?				Au	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
2806	Karara_C	RH298	15	20	Ls_Au	UUU									Ls	C			YE	WH																						Au	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
2807	Karara_C	RH298	20	23	Fr_Aut	UUU									Fr	M	L		GN	RD																						Aut	Minjar Database.mdb tblGeology DavyhurstGBG_Database					mw
2808	Karara_C	RH298	23	25	Ls_Aut	UUU									Ls	C	L		GN	RD																						Aut	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
2809	Karara_C	RH298	25	27	Ls_Aut	UUU									Ls	C	L		GN	RD																						Aut	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
2810	Karara_C	RH298	27	41	Ls_Aut	UUU									Ls	C	L		GN	RD																						Aut	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
2811	Karara_C	RH298	41	43	Ls_Aut	UUU									Ls	M	L		GN	RD																						Aut	Minjar Database.mdb tblGeology DavyhurstGBG_Database					mw
2812	Karara_C	RH298	43	45	Fr_As	ISY									Fr	C			pk			UUU																				As	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
2813	Karara_C	RH298	45	56	Fr_Aut	UUU									Fr	C	L		GN	RD																						Aut	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
2814	Karara_C	RH298	56	58	Fr_Aut	UUU									Fr	C	L		GN	RD																						Aut	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
2815	Karara_C	RH298	58	60	Fr_Aut	UUU									Fr	C	L		GN	RD																		"
Comment,"""COLLAR BLOWN,LOST RETURN,ABAND.EOH"""
Comments,Collar blowout after attempt to restore circulation
Comments,Collar blows out under air pressure. Hole
Comments,collar bow out loose unconsolidated ground
comments,collar contamination
Comments,collared in bedrock
Comments,collared in fresh bedrock
Comments,collared in highly weathered brownish schists
Comments,collared in outcrop
Comment,collar on o/c of oxif and chrt.
Lith_Desc,"Collar washed out,hole abd"
Comment,Colloform Qtz vein with brecciated centre
Comments,COLL SAND MIN FEOX & SOX AGF
COMMENTS,COLL & SO. HAMMER FROM SURFACE
Comments,colluvial clay
Comments,Colluvial clay
Comment_2,COLLUVIAL CLAY WITH HARD IRONSTONE FRAGS
Comments,colluvial cover
Comments,Colluvial cover
Comments,Colluvial cover of BIF clasts and clays.
Comment_2,colluvial downhill transported coarse ironstone gravel
Comments,colluvial downslope metased + ironstone gravel
Comments,colluvial-eluvial mix of weathered basalt cemented by transported sediments
COMMENTS,Colluvial Fe stone +/- quartz
COMMENTS,Colluvial goethitic quartz sands
Comment_2,colluvial gracel
Comments,colluvial gravel
COMMENTS,Colluvial gravel
Comments,COLLUVIAL GRAVEL
Comment_2,COLLUVIAL GRAVEL AND SAND WITH CALCRETE & SILCRETE FRAGS
Comment_2,colluvial gravel & clay at surface
COMMENTS,"""COLLUVIAL GRAVEL,MINOR SAND AND IRON STAINING."""
COMMENTS,"""COLLUVIAL GRAVEL OF QTZ,LITHIC FRAGMENTS AND U"""
Comment_2,COLLUVIAL GRAVEL ON SLIGHT RISE
Comment_2,colluvial gravel & sand
Comment_2,COLLUVIAL GRAVELS & CALCRETE
Comment_2,colluvial gravels & clay at surface
Comment_2,COLLUVIAL GRAVELS WITH ABDT LITHIC FRAGMENTS
Comment_2,COLLUVIAL GRAVEL WITH DOLERITE DYKE FRAGS
Comment_2,COLLUVIAL GRAVEL WITH IRONSTONE FRAGS
Comment_2,COLLUVIAL GRAVEL WITH IRONSTONE & LITHIC FRAGMENTS
Comment_2,COLLUVIAL GRAVEL WITHLITHIC FRAGMENTS
COMMENTS,Colluvial hematitic sandy clays
Comments,colluvial pisolitic
Comments,colluvial pisolitic gravel
COMMENTS,Colluvial quartz sands
COMMENTS,Colluvial quartz sands and goethite
Comment_2,colluvial sand
Comment_2,COLLUVIAL SAND AND CLAY WITH INDURATED IRONSTONE
Comment_2,colluvial sand & clay
Comment_2,COLLUVIAL SAND & CLAY WITH CALCRETE FRAGS
Comment_2,COLLUVIAL SAND & CLAY WITH CALCRETE ON FLAT PLAIN
Comment_2,COLLUVIAL SAND & CLAY WITH FINE PISOLITES
Comment_2,COLLUVIAL SAND & CLAY WITH FINE PISOLITES ON FLAT PLAIN
Comment_2,COLLUVIAL SAND ON FLAT PLAIN
Comment_2,colluvial sands & clay
Comment_2,COLLUVIAL SAND WITH CALCRETE AND HARD FE-RICH FRAGS
Comment_2,COLLUVIAL SAND WITH CALCRETE FRAGS
Comment_2,colluvial sand with occasional pisolites
Comment_2,COLLUVIAL SAND WITH SOME FINE PISOLITES
Comment_2,colluvial sand with some pisolites
COMMENTS,COLLUVIAL SANDY CLAYS
Comment_2,COLLUVIAL SANDY CLAYS & MINOR FRG KA
Comments,Colluvial sheetwash: sand/silt
Comment_2,colluvial soil on side of hill
Comment_2,COLLUVIALS ON FLAT PLAIN
Comments,colluvium
Comments,COLLUVIUM
Comments,COLLUVIUM  
COMMENTS,Colluvium & alluvium
COMMENTS,Colluvium / Alluvium
Comments,colluvium and hard mottled clay
Comments,COLLUVIUM AND LATERITE
Comments,"""colluvium and mafic schist, BOCO 1 m"""
Comments,colluvium and some wthd metabasalt
Comments,COLLUVIUM + CHERTY FERRIGINOUS XIR/S
COMMENTS,Colluvium - coarse with Fe stone & qtz
Comments,colluvium + duricrust
Comments,"colluvium, ferrictrte"
Lith_Desc,"colluvium,ff"
Comments,colluvium - fg-mg mafic
Comments,colluvium + hardpanised material
Comments,Colluvium: lateritic soil with granitic wash intermixed
Comments,"""Colluvium, locally derived"""
Comments,Colluvium: locally derived BIF scree
Comments,Colluvium: locally derived pisolites and nodules
Comments,"COLLUVIUM, LOOSE"
Comments,"""Colluvium; magnetic pisolites, laterite chips"""
Comments,colluvium; minor hematitc bif float
Comments,colluvium minor hematite
Comments,Colluvium: mix of locally derived bedrock and pisolites
Comments,Colluvium: mix of Sif float and laterite
Comments,Colluvium: mix of soil and rock scree
Comments,Colluvium: nodules and pisolites
Comments,"""Colluvium: pisolites, nodules, soil"""
Comments,"""Colluvium: pisolites, soil"""
Comments,"""Colluvium:pisolitic gravel, some pisolites magnetic, transported"""
Comments,Colluvium: pisolitic soil
COMMENTS,COLLUVIUM PLUS MAFIC FLOAT
Comments,colluvium plus shale
Lith_Desc,colluvium sandy clays.
Comments,"""Colluvium, sandy soil"""
Comments,colluvium/shale contact
Comments,"""Colluvium, Sif scree, soil, some mafic chips"""
Comments,"""Colluvium: soil, laterite scree, rock chips"""
Comments,"""COLLUVIUM, SOIL + PISOLITE GRAVELS"""
Comments,"""Colluvium: soil, pisolites, laterite nodules"""
Comments,"""Colluvium: soil, pisolites, nodules"""
Comments,"""Colluvium: soil, pisolites, transported"""
Comments,"""Colluvium: soil, rock talus """
Comments,"""Colluvium, soil scree"""
Comments,"""Colluvium : soil, scree, BIF float"""
Comments,"""Colluvium: soil, scree, pisolites"""
Comments,"""Colluvium; soil, scree, transported"""
Comments,"""Colluvium: soil, scree with loose pisolites and nodules"""
Comments,"""Colluvium: soil, surface rock scree, transported"""
Comments,"""Colluvium: soil, very poor return"""
Comments,Colluvium: some contamination from last hole
Comments,colluvium some okay looking goethite
Comments,Colluvium: sub outcrop pieces
Comments,"""Colluvium: surface scree and soil, locally derived"""
Comments,colluvium transition to cream to brown indurated shale
Comments,Colluvium (transported Fe stone)
Comments,Colluvium: transported fine pisolites and soil
Comments,Colluvium: transported soil and pisolites
Comments,Colluvium: very locally derived
Comments,"""Colluvium: very locally derived, with magnetic Sif fragments"""
Comments,Colluvium: weathered BIF scree from outcrop
Comments,Colluvium: with abundant pisolites and laterite nodules
COMMENTS,Colluvium with Fe stone scree quartz and lithic fragments
COMMENTS,Colluvium with ironstone-lithic scree
Comments,Colluvium: with magnetic pisolites
Comments,Colluvium with some specular hematite
Lith_Desc,"colluv,some calcr."
Comments,"""coll with bleached mafic chips, BOCO 2 m"""
Comments,color change
Comments,color change at contact
Comments,"color change, talcose"
Comments,(Colour):  br
Comments,(Colour):  brgn
Lith_Comment,colour brown because oxidation.
Comments,(Colour):  brpk
Comments,(Colour):  brpp
Comments,(Colour):  brrd
Comments,(Colour):  brye
Comments,Colour change
Comment,"""Colour change and first v. weathered, v. minor LFs"""
Comments,colour changed to light brown
Comment,colour change only
Comment,Colour changes as SI increases
comments,Colour change to quartz schist
Comments,(Colour):  cr
Comments,(Colour):  dkgncr
Comments,(Colour):  dkgngy
Comments,(Colour):  dkgy
Comments,(Colour):  dkgygn
Comments,(Colour):  dkkhbr
Comments,(Colour):  gn
Comments,(Colour):  gnbr
Comments,(Colour):  gngy
Comments,(Colour):  gy
Comments,(Colour):  gybr
Comments,(Colour):  gygn
Comments,(Colour):  kh
Comments,(Colour):  Kh
Comments,(Colour):  khbr
Comments,(Colour):  KhBr
Comments,(Colour):  khgnbr
Comments,colourless amphibole ? Altered basic
Comments,Colourless Amphibole ? Altered MA Section from 65-73
Comments,Colourless amphibole +/- biotite altn
Comments,colourless amphibole + biotite (contact metam)
Comments,colourless amphibole - silicon ? Hybrid grain
Comments,colourless amphibole + strong biotite (contact metam)
Comments,colourless amph ? Result of contact of HBL
Comments,colourless amph + strong biotite altn
Comments,Colourless/pale green amphibole
Comments,(Colour):  ltbr
Comments,(Colour):  ltbrkh
Comments,(Colour):  ltbrrd
Comments,(Colour):  ltbrwh
Comments,(Colour):  ltgnwh
Comments,(Colour):  ltkhbr
Comments,(Colour):  ltorpk
Comments,(Colour):  ltrdbr
Comments,(Colour):  orbr
Comments,(Colour):  pkbr
Comments,(Colour):  pp
Comments,(Colour):  ppbr
Comments,(Colour):  rdbr
Comments,Colour varies from pale yellow to pink
Comments,(Colour):  yebr
Comments,(Colour):  yegn
Comments,(Colour):  yeltbr
Comments,Coluvium
Comment,colv gvl/lag. hill top 200m west
Comments,combination of vein and silici
Lith_Desc,Com fe frags
Lith_Desc,Com Fe frags
Lith_Desc,COM FERRUG FRAGS(GOSSANOUS?)
Comment,Comment
Comment,COMMENT NOT UNDERSTOOD
Comment,"""Common 0.5-3mm rounded Si/Ca alteration spots, weak foliation defined by clt, <2-3mm abundant silica altered inclusions downhole (ex-pumice?)"""
Comment,"""COMMON 0.5mm QTZ, SLST MAY MARK THE START OF GV4??"""
Comment,COMMON 1-2mm FELS PHENOS
Comment,COMMON 1-2mm QZ GRAINS
Comment,"""COMMON 1-3MM BLUISH QTZ @ 624.6M, *PETROLOGY, NUMEROUS FG GR DLT FINGERS THROUGHOUT"""
comments,common <1mm chlorite blebs
Comment,"""COMMON <1MM DARK QTZ, HONEY SPHALERITE"""
Comment,COMMON 1mm LEUCOXENE
Comment,COMMON 1mm QZ
Comment,Common 1mm qz grains
Comment,Common 2-3mm pum frags in fg / mg clt g'mass. Some mnr lam's in g'mass. Pum show very good striations! Inc clt alt of g'mass d/h.
Comment,"""common 2-5mm quartz grains, rare subrounded 10mm silica clasts, patchy alteration"""
Comment,"""COMMON 2mm QZ, MINOR FELS PHENOS, TRACE 4mm EUHEDRAL PY SPECKS"""
Comment,"""Common 5-8mm frac and embayed qtz. Patchy ghosted fsph fg txt pat mod clt and pat weak mod se alt of g'mass, se alt assoc w/ inc fol patches. Mod to strong qzca veining."""
Comment,"""COMMON 5mm TABULAR FELS PHENOS, MINOR CLASTS - MOSTLY ROUNDED WITH DIFFUSE BOUNDARIES, 1m ZONE AT BASAL CONTACT CONTAINS COLOURLESS FELS"""
