0,1
Comment,"""fol ser alt FSPH perv ser +/- silic alt obscures FSPH, where preserved feld<3mm, patchy wispy chl alt// fol or frc controllled, rare irregular qtz carb chl amyg<20mm"""
Comment,fol ser alt QZPH rhyodac with subang clasts lam SLST(+/-sulph lams)<40mm; sub rdd qtz<7mm; perv wispy ser alt defines fol; dissem sulph clots<3mm
Comment,fol ser alt SDST wispy ser defines fol; mnr wk silic alt peb<10mm elon//fol; common dissem pyr clots<3mm; transition zone to GG4
Comment,FOL SHLE/MRK.
Comment,fol Si alt FSPH dac; feld better pres downhole <2-3mm wk Ca alt; wispy-patchy Se alt I/p; pyr conc on frc with Clt alt rim decr downhole
Lith_Desc,fol.sil.chips
Comment,fol silic alt dac with mod ser alt on mnay qtz carb vn selv; lesser biot alt assoc se; mnr patches ghosted FSPH pres feld<4mm; 584.5-585.05 massive chilled carb alt dolerite contacts// fol
Comment,"""Fol slst and sdst, feo inc d/h purple tinge"""
Comment,"""Fol slst, orange colour, trace goss."""
Comment,Fol slst w/ sdst horizons poss w/ si alt and w/ feo alt some weakly goss horizons.
Comments,FOL SL SUG TEX CLAYEY
Comments,FOL SOFT ?CL ALT
Comment,Fol splt clays posy aft sdst?
Comments,FOL SPOTTY
Comments,fol str devel around pegmatite
Comment,fol-str fol dac; FSPH text pres I/p feld<3mm alt to carb; mnr irreg amyg<12mm infill carb+/-chl +/-biot; mnr ser alt on selv qtz vn; mnr mag in qtz carb vn - two distinct generations carb in vn
Comment,"""fol - str fol dacite, patchy str chl alt at top wispy elsewhere, GR epidote alt? On some frc"""
Comment,"""fol-str fol dacite subrdd FSPH clasts<40mm preserved I/p, FSPH dacite I/p feld <4mm, wispy chl +/- ser alt // fol, 775-777 str fol qz carb vn & ser alt assoc F (alpha=22), silic alt of clasts overprints feld"""
Comment,fol-str fol dac volc bx ang clasts<50mm elong//fol; clasts wk silic/ser alt or chl alt in wispy chl alt g'mass; spotty carb alt g'mass I/p after feld?; feld in silic/ser clasts alt to silic/chl
Comment,"""fol-str fol FSPH dac bx, clast supp fines up hole, ang clasts<60mm elong //fol; chl silic alt clasts in ser g'mass feld<4mm in clasts alt to silic/chl"""
Comment,fol-str fol FSPH dac; feld<5mm carb alti/p; bands better pres feld top&bottom more perv carb alt in middle; wispy-perv chl alt g'mass defines fol; patches common stringer fg pyr; 776m 20cm VBX similar  to previous
Comment,fol-str fol FSPH dacite feld elong//fol<5mm; carb alt stronger after feld; lim stain on frc decr downhole none below 128.2
Comment,fol-str fol FSPH dacite; feld elong//fol<5mm; rare ang FSPH clasts<40mm; patchy lim stain & kaol weathering decreasing downhole; v brokeni/p; 107.8-108.3 mjr qtz (chl) vn vuggy & lim stain I/p
Comment,"""fol-str fol FSPH dacite; GR chl alt feld<8mm elong // fol; mod lim+/-hem on frc & mnr patches lim stain, wk clay decreases downhole"""
Comment,"""fol-str fol FSPH dacite/saprock; bleacvhed g'mass with GYGR feld?<7mm chl alt & elong // fol; v broken, patches lim stained, rock soft and weathered to clay less broken & more perv lim below 26.7m"""
Comment,"""fol-str fol FSPH dacite with mnr bands volc bx silic alt clasts elongate//fol, feld<3mm alt to chl & carb, fol defined by patchy - wispy ser alt & lesser chl alt (inc at base)"""
Comment,fol-str fol FSPH dacitic bx feld<4mm carb alt often forms mylonitic text with anasto fol; abund patches subang wk silic alt clasts<15mm elong//fol I/p margins obscured by fol & alt; perv wispy chl alt defines fol
Comment,"""fol-str fol FSPH dac volc bx, clast supp unsort ang clast<200mm elong//fol many silic/ser alt some chilled margins; feld<4mm silic/chl alt in silic clasts, carb alt elsewhere; rare subrdd qtz<3mm, wispy chl alt in g'mass"""
Comment,"""fol-str fol FSPH dac volc bx largely matrix supp ang clasts<200mm unsort smaller clasts elong//fol; feld destroyed in g'mass or alt to chl, feld in clasts<5mm; qtz carb cn with ser alt selv @ 138.2 contains pyr & mag"""
Comment,"""fol-str fol FSPH dac, wispy ser alt // fol decr, feld ghosted""""<5mm alt to carb i/p, at base comm subrdd-rdd silic alt pebs?<6mm, 507.6-508.4 abund qzcarb vn str fol shear zone assoc str ser alt & epi in vns"""""""
Comment,fol-str fol FSPH (QZPH) dac bx; mnomict FSPH clasts<40mm margins incr obscured by fol; feld<5mm euhedral I/p or ghosted-mod Ca alt; wispy Clt alt // fol; mnr subrdd qtz<3mm
Comment,fol-str fol FSPH volc bc; Si/Se alt clasts<40mm elong//fol at start but downhole clast margins obscure & more Clt clasts; str wispy Clt alt defines fole; abunf FSPH in g'mass feld<5mm perv Ca alt
Comment,fol-str fol polymict bx; rdd silic-silic/carb alt SLST clasts<60mm elong//fol; perv ser alt g'mass-wispy ser&chl alt defines fol
Comment,"""fol-str fol polymict dac bx (pseudo bx? I/p) clasts<50mm random orient & silic alt at top-coarser & FSPH pres at base; fg clasts pref silic alt, some FSPH clasts chl alt; bands wispy ser alt//fol; feld<3mm carb alt"""
Comment,"""fol-str fol QZPH FSPH dac, patchy subrdd qtz<2mm feld<3mm silic or carb alt, wispy ser alt defines fol overprints feld, patchy vfg dissem pyr"""
Comment,fol-str fol QZPH rhyodacite; subrdd qtz<8mm; anastomosing fol around qtz; ser alt I/p
Comment,fol-str fol SLST-lam presi/p; anastomosing fol around silic alt spots<15mm (some with pyr centres); perv Se/Si alt decr downhole; mnr bands str wispy Se alt//fol; stringer sulph sub//fol
Comment,"""fol submass-intense veining """" sphal commonly sub // CA in foliated silic-chlor, alt-spotted slst/fsdst; mod py, trace ccp, gn. Mnr cross cutting cs qtz - cs sph veins"""""""
Comments,FOL SUG TEX
Comments,FOL SUG TEX MIN BK FRAGS
Comment,Fol to lam HYA zone w brittle deformation in silt horizons.
Comments,FOL TO SHD
Comments,FOL TO SHD INC HM
Comments,FOL TO SHD MDGN
Comment_2,fol umf schist poss komb
Comment,fol volc bx dacite; ang clasts<30mm elong//fol margins obscured by fol & chl/ser alt; wispy chl alt of g'mass & some clasts; FSPH pres I/p feld<5mm carb alt
Comment,"""fol volc bx dac sub ang clasts<30mm elongate // fol, perv silic/ser alt clasts, stronger fol defined by wispy ser alt, feld better preserved at base<6mm rare subrdd qtz<4mm"""
Comment,"""fol volc bx grading up to fol SDST with fol FSPH dacite (418.9-419.6) feld<6mm Clt alt; clasts<40mm pref Se alt elong //fol-FSPH feld ghosted or Clt alt; wispy Clt defines fol, stronger in volc bx"""
Comment,"""Fol wh rhy. flow banding evident in parts, feox on joints. Rare grey qtz vns. Crumbly clay zones serc."""
Comment,fol-wk fol dac; FSPH pres I/p feld<4mm ghosted I/p or carb alt; perv chl alt inc downhole at expense of perv silic alt; rare subrdd qtz<2mm
Comment,"""fol-wk fol dacite, FSPH pres I/p feld<4mm, wk-mod perv lim stain, hem stain on frc, rare qtz vn <200mm (@38.6m) show cockscomb growth, 42.5-47.1 pref weathering? Creates pebs elongate // fol"""
Comment,fol-wk fol FSPH dac feld<5mm carb alt FSPH best pres at top destroyed by fol downhole; incr chl alt after feld- feld & wispy chl elong // fol; incr QZPH downhole subrdd qtz<2mm; mnr str pyr at base
Comment,fol-wk fol FSPH dac; feld<5mm well pres in wk fol bands; feld carb alt & elong//fol; fol incr downhole; wispy chl alt defines fol; mnr scattered chla lt pebs at top
Comment,"""fol-wk fol FSPH dacite, fol incr downhole-str fol domainal I/p assoc with 10-20cm bands pseudo bx ang clasts<20mm elong//fol; feld<4mm finer at top-carb alt or ghosted"""
Comment,fol-wk fol FSPH dacite with common subrdd Si alt pebs<20mm; wispy Clt alt defines fol; feld<6mm ghosted or Ca alt
Comment,fol-wk fol FSPH dacite; wk QZPH-subrdd qtz<2mm; feld<4mm ghosted or carb alt elong//fol; wispy chl alt//fol; mnr dissem euhedral pyr<6mm
Comment,fol-wk fol FSPH dac; Se & fol decr downhole; wispy Clt after feld gives way to better pres (wk Ca alt) feld<2mm; patchy perv Si alt incr downhole; mnr pyr conc on frc; 1039.8 50cm monomict volc bx clasts<30mm
Comment,fol-wk fol FSPH dac volc bx subang-ang FSPH clasts<70mm smaller clasts elong//fol; feld<4mm carb alt; clast margins obscured by fol & ser alt g'mass
Comment,"""fol-wk fol FSPH QZPH dac, feld<3mm alt to silic or overprinted by fol, mnr subrdd qtz<2mm, comm patchy vfg dissem pyr, wispy ser alt defines fol, bands subang-hyal bx clasts<20mm elongate//fol"""
Comment,"""fol-wk fol FSPH QZPH dacite feld<6mm ghosted I/p, inc QZPH downhole sub rdd qtz<2mm, perv chl alt g'mass weaker than previous, silic & ser alt on vn selv, mnr ser on frc"""
Comment,fol-wk fol FSPH silic alt dacite; incr wispy ser alt downhole; feld poorly pres alt to carb but coarsens from <3mm to <5mm; volc bx at base polymict sub rdd clasts<50mm
Comment,fol-wk fol-mas FSPH dac; fol incr downhole; FSPH text pres I/p feld<4mm alt to carb; spotty chl & carb alt after feld?; common stringer +/- dissem pyr
Comment,"""fol-wk fol polymict bx subrdd clasts<30mm at top clasts<50mm, elong // fol at base; 892.2-892.5 & 895-896.3 fg aphanitic int dac; 894.7-895 mg mas carb alt dolerite; silic alt dacite & SLST? Clasts"""
Comment,fol-wk folqtz rich pebbly SDST; comm subrdd qtz<3mm; irreg chl alt SDST clasts<20mm elongate//fol; wispy chl defines fol I/p
Comment,"""fol-wk fol QZPH FSPH dacite patchy subrdd qtz<2mm, v patchy FSPH feld<6mm carb alt, gradational contacts, patchy silic alt on vn selv, 301.6-302 fg mas-wk fol DLT mnr euhedral pyr"""
Comment,fol-wk fol QZPH FSPH rhyodacite; subrdd qtz<8mm; abund anhedral feld<5mm; mnr mag remob in carb vn; euhedral pyr in qtz carb vn; feld alt to carb I/p overprinted by sier/silic alt
Comment,"""fol-wk fol rhyodacite with minor subrdd qtz<7mm, regular bx bands pref chl alt clasts<20mm clasts weak QZPH, ser alt defines fol"""
Comment,"""fol wk FSPH dacite similar to previous but feld more vis, feld<3mm carb alt"""
Desc12,fom
Desc1,FOM
Comment,"""FOM, ?biph, siliceous & minor clt altered clasts in a weakly fsph & biph g'mass"""
Comments,FOM BSLT? OR UMFC?
Comment,"""FOM, CLASTS TO 20CM."""
Comment,"""FOM, clt altered qzph & fsph clasts & minor siliceous clasts in a mg qzph g'mass"""
Comment,"""Fom dac w/ wi and pat se alt, similar to bottom of 306.95 to 319.1m"""
Comment,Fom - fos post dac intrusive? Wi se alt give pbx txt. Fsph's elongated // fol typ 4-5mm. Common 1-2mm qzph. Mod broken b/w 296m to 298m.
Comment,FOM FROM ~750m
Comment,"""FOM, g'mass less clt altered"""
Comment,"""FOM increasing downhole, W-PA-BT increasing downhole"""
Comment,"""FOM, L OC, PL, BN COL RSP-UTC"""
Comment,"""FOM, MAS, Clastic qz-rich with flattened chloritic shards, clastic qz increases in abundance downhole"""
Comment,"""FOM, massive pebble bx with flattened chloritic shards"""
Comment,"""FOM, Massive scoriaceous or pumice block-cobble lava breccia, aggregates of honey coloured sp @ 692.1m"""
Comment,"""FOM, rare small clt altered clasts (?) after pumice"""
Comment,"""FOM, rounded qz, less abundant clt altered pumice frags"""
Comment,"""FOM, rounded vitric qz, clt altered pumice frags"""
Comment,"""FOM, stretched to subangular clt altered fsph & qzph clasts in a qzph & fsph g'mass"""
Comment,"""Fom to fos vbx, varying clast sizes and distribution, all are gen si alt, some poss rhd. Pat fsph txt."""
Comment,"""Fom vbx, clasts of weakly fsph dac, weak fsph txt in g'mass, generally o'printed by alt. Clasts become finer d/h from gr to pb size."""
Comments,FOO?
Comments,FOO??
comments,FOO is possible contamination. Bands of qz vning through the UM associated with weak silicifiation of the UM either side.
Comments,Footwall BIF.
Comments,Footwall BIF unit.
Comments,Footwall black shale
Comments,Footwall black shales
Comments,Footwall black shales wth minor Bih in places
Comments,Footwall canga EOH.
Comments,Footwall carb shale
Comments,FOOTWALL CONTACT ??
Comment,Footwall cu stringer zone w ccp - py stringers flooding some si altd lams rare sp in stringers high up in zone.
Comments,Footwall Felsic
Comments,Footwall felsics.
Comments,Footwall felsics - End of Hole.
Comments,Footwall felsics.  End of Hole.
Comment,Footwall felsic volcanic bedding
Comments,Footwall gangue unit starts (banded amphibole-rich schists + weakly bedded felsic volcanics)
Comments,FOOTWALL LODE? NO SULPHIDES PRESENT
Comments,Footwall material
Comments,Footwall orebody number 2.
Comments,Footwall ore in transition zone to main footwall.
Comments,Footwall ore unit.  End of Hole.
Comments,Footwall ore zone.
Comments,Footwall ore zone in felsics.  End of Hole in ore.
Comments,Footwall Pod. Metam.
Comments,Footwall sandstone EOH
Comments,Footwall sediments
Comments,Footwall sediments.EOH
Comments,Footwall shale
Comments,Footwall shales
Comments,Footwall shales.
COMMENTS,FOOTWALL SSL
COMMENTS,FOOTWALL SSL -EOH.
Comments,Footwall sst
Comments,Footwall transition with interbedded waste and diluted ore.
Comments,Footwall  ultramafics   
Comments,Footwall waste
Comments,Footwall waste.  End of Hole.
Comments,Footwall waste. End of Hole.
Comments,Footwall waste felsics.
Comments,Footwall waste felsics.  End of Hole.
Comments,Footwall waste plus minor Bmm in places.  End of Hole.
COMMENTS,fo paralel qz veins
Description,"""FOREIGN MATERIAL!?: Poorly sorted sand to large granules, sub-angular, unconsolidated"""
COMMENTS,Formational boundary; coarse quartzo feldspathic sand with appreciable fossilised wood and pyrite
Comments,former surface horizon
Lith_Desc,for mineralisation. Considerably softer to drill
Lith_Desc,for previous.
Desc12,fos
Desc1,FOS
Comment,"""FOS, abundant subrounded qz p'crysts in clasts & g'mass, ca altered f'spar p'crysts confined mainly to clasts"""
Comment,FOS at contact
Comment,"""FOS at contacts, FELD TO 2CM"""
Comment,FOS AT LOWER CONTACT
Comments,FOS CLAY CHIPS AFTER SSH
Comment,"""FOS DAC, SILICEOUS WITH CLT ALONG ANASTOMOSING CLEAVAGE, QTZ CARB ALT FELS PHENOS"""
Comment,"""Fos dac vbx, poss pbx (?) fsph txt in parts. Wi clt alt give pseudo bx txt. Poss fol dac; possibly hyaloclastite."""
Comment,"""Fos fg dac coarsening to a fos vbx w/ typically pb size clasts; clasts rouded & elongated, some strongly fsph w/ minor qtz. Strong qtz carb veining. Extensive m-w spo carb alt of phenos?"""
Comment,"""FOS FSPH dacite ghosted"""" feld euhedral in part or alt to CLT, FOS defined by pref orient feld & CLT matrix, common subrdd qtz <4mm rare down hole, 660.5 40mm shear infill by qtz carb vn"""""""
Comment,"""fos l c to gy, csz myl3"""
Comment,"fos l c to gy, csz myl?3"
Comment,"""FOS, MSO"""
Comment,"""Fos pb vbx. Margins of clasts become fuzzy d/h. clasts generally clt alt, some strongly si alt fsph in clasts/g'mass less apparent d/h"""
Comments,FOS = SHD U?
Comments,fossiliferous??? Maybe bivalves
COMMENTS,fossilised coral observed
Lith_Desc,?Fossil soil
Comment,FOS TO ABOUT 950m
Comment,"""Fos to fom POST dac, elong fsph txt. Fsph's typ 2-3mm, some upto 5mm. Fsph's rdd + rims clt alt. Pat bi alt of g'mass"""
Comment,"""FOS, TOP 5 M OF INTERVAL IS CLAY ALTERED FROM WEATHERING"""
Comment,"""Fos vbx, clasts indistinct from g'mass but margins highlighted by se alt mnr rdd qtz grad contact w/ next litho."""
Comments,Fourchette - very ferruginous
Desc12,fow
Gen_Desc2,FOW
Comment,"""FOW,abundant stretched to subang clt altered fsph clasts & minor subang siliceous fsph clasts in a f-mg fsph + qzph g'mass, partially oxidised fractures, qz-feox veins"""
Comments,FOW.BLADED SPINIFEX?(METM REXLLN?). EOH
COMMENTS,fo w/ ch bi alt in fo. tc tr schist w/ wk po fs = Abmsc
Comment,"""FOW, chloritised clasts containing more QPH & FPH than the siliceous g'mass, subrounded QPH in clasts & g'mass"""
Comment,"""FOW, Clasts more clt altered than g'mass but both contain abundant f'spar phenocrysts"""
Comment,"""FOW, clt altered pumice, minor subrounded ca altered clasts, rare si-rich clasts"""
Comment,"""FOW, Clt & si-rich clasts in a less altered fsph g'mass, decreasing clast size towards lower contact"""
Comment,"""FOW, FSPH + QZPH g'mass, numerous small zones of ca-filled microfractures, DS Sulphides toward lower contact"""
Comment,"""FOW, mainly angular siliceous, minor angular clt altered & siliceous qzph (QE) rhd clasts"""
Comment,"""FOW-MAS SDST, PATCHY CLT ALT, COMMON REGULARLY DISTRIBUTED EUHEDRAL MGT"""
Comment,"""Fow sdst w/ mnr sdbx of bottom contact. 2mm qtz through out up to 3-4mm. Weak normal grading. Pat irreg bnding of si-alt, poss overprint lam's? py needles throughout ( marrasite ) and mnr po. Weakly submass py at top contact."""
Comment,FOW with small CLT altered feldspars
Comment,FOW ZONE OF DLT FROM 643.7m
Major Desc,fox stng in part.
Major Desc,"""fox stng on jt faces. mn dss py. bkn in part, particularly adj to ulcs. mn vfg lx scad tt."""
Lith_Desc,Fp
Comments,FPA
Comments,+/- FPD
Lith_Desc,Fp dyke
Lith_Desc,Fp dyke?
Lith_Desc,Fp? dyke
Comments,fpf + 30% fpq
comments,"""FPF could also be an altered mafic of some description, however, unlikely."""
comments,"""FPF ends at ~ 390.25m. Below, UMC + qz vn breccia dominate. galena occurs as a single 12mm bleb @ 389.9m.1mm pink-red qz(?) vns occur at low < to c.a., between  390.4-390.55m, associated with bright green mineral."""
Comments,FPF FRAGMENTS
Lith_Desc,FP/FGR-CROWDED PORPHYRY?
COMMENTS,+/-fpg
COMMENTS,+ FPG
COMMENTS,+/-FPG
COMMENTS,+/- FPG
COMMENTS,+/-' FPG
COMMENTS,FPG? White clay
Desc13,fph
Gen_Desc1,FPH
Comment,FPH 1-2mm
Comment,"""FPH (1-2MM), QTZ TO 1MM"""
Comment,"""FPH (2-3mm), QZ (2-3mm blue)"""
Comment,FPH 3-4mm AS SEEN IN GFDD022 - HOLE UNINTENTIONALLY ENDED IN POST
Comment,"""FPH ~5mm, QPH ~ 3mm"""
Comment,FPH ALTERED TO CLT
Comment,FPH and QZPH 1-8mm
Comment,"""FPH & biotite p'crysts more evident in less altered zones, minor large clt & rare si altered clasts"""
Comment,"""FPH, CLASTS SIE TO 2CM IN HORIZONS"""
Comment,FPH destroyed
Comment,"""FPH ELONGATE, QTZ 1-2mm"""
Comment,FPH FROM 808
Comment,FPH ghosts to 5mm (POST?)
Comment,Fph in certain horizons only.
Comment,"""FPH irregular to 2mm, becomes AMG downhole"""
Comment,"""FPH irregular to 2mm, clasts @ 296m irregular to sub rounded 2-5mm, no amygdales"""
Comment,"""FPH irregular to 2mm, clasts @ 296m irregular to sub rounded 2-5mm, no amygdales, becomes more siliceous downhole-decrease in BT and CLT"""
Comment,"""FPH irregular to 2mm, no amygdales"""
Comment,"""FPH irregular to 2mm, quartz-carb veining"""
Comment,FPH masked by strong patchy si alteration
Comment,FPH only in certain horizons
Comment,FPH ONLY LOWER PART OF INTERVAL
Comment,FPH RHD? *PETROLOGY SAMPLE TAKEN
Comment,"""FPH to 10mm, Qtz to 2-3mm"""
Comment,"""FPH to 1cm, FOS near contact"""
Comment,FPH to 2mm
Comment,FPH TO 2mm
Comment,FPH TO 2MM
Comment,"""FPH TO 2MM, CLST TO 2CM"""
Comment,"""FPH TO 2MM, CLST TO 2CM, MINOR SDST LAYER"""
Comment,"""FPH TO 2MM, CLST TO 5CM"""
Comment,"""FPH to 2mm, clt in groundmass and as small as 1-2mm flecks, common quartz/carb veining"""
Comment,"""FPH to 2mm, discing/broken core 47.4-48.1m"""
Comment,"""FPH to 2mm, occassional large qtz-carb veins, small regular quartz"""
Comment,"""FPH to 2mm, Qtz <1mm"""
Comment,"""FPH to 3mm, well developed, euhedral to subhedral. Very massive, could be post"""
Comments,fpo w/tr sulph
Comments,fpq + minor fpf
Comments,fpq u/ tr pyt
Comments,fpq w/ carb alt & tr pyt
Lith_Desc,"F,q"
Lith_Desc,F?q
Lith_Desc,"F?,q"
PRIM_DESCP,F/Q
Lith_Desc,"F,Q10%"
Lith_Desc,"F,Q5%"
Lith_Desc,"F,Qsil"
Lith_Desc,Fr
Gen_Desc1,FR
Comment,FRAC
Comments,frac @ 66m
Comments,"""frac @ 72, 75m"""
Comments,frac @ 93-94m
Comment,"""frac, hydrated ol crystals."""
Comments,"frac, hydrated ol crystals."
Comment,FRAC STAINING
Comment,FRACT? CY2 TRPY
comments,"""fract FPO with milky vqz, with grey and pnk FPO"""
Comments,Fractionally coarser grained
Comments,"""fract+pycp 284.1-284.3, cpcb 289.3"""
Comments,fracture
Comments,fracture: 20% Fe;stained chips plus silica grains and cream plastic clays
Comment,Fracture aquifer @ CT
Comments,"Fracture aquifer zone loads of diopside, epidote quartz veining"
comments,Fracture at 141
Comments,fracture controlled oxidation
Comments,fractured
Comments,Fractured.
Comments,FRACTURED
Description,Fractured Ach/Avqt possibly bearing oxidised sulphides
Comments,Fractured and broken dolerite with interbedded Aut and shale
Comments,fractured and sheares
Comments,"""fractured basalt, minor ep/py alteration"""
Comments,"""fractured basalt, moderate-strong cl alteration, often brecciated, healed by cl/q/cb; traces py, ep in joint planes"""
Comments,"""fractured basalt;py with ep forming veins, clouds and filling fractures"""
Comments,Fractured/breccia zonecalcite/siderite veinlets; minor aegerine.
COMMENTS,fractured broken ground
Comments,Fractured/broken-up contact between Agr and Amm. Weathered-out pyrite vugs in smokey qz veins. Thin bands of migmatic greisen.
Comments,fractured core
Comment_2,fractured fault? zones in basaltic umf
Comments,"fractured FEO, minor py on fracture planes, cb staining?"
Comments,Fractured ferruginous BIF
Comments,fractured filled and healed greenish white quartz vin
Comments,"""fractured fine-grained basalt; fractures filled by epidote,pyrite, chlorite - late stage mineralisation"""
Comments,fractured ground
Comment,Fractured ground
Comment,"""fractured ground at top and base, 0.2m dacite xenolith at 447.5m"""
Comments,"""fractured high-Mg basalt, ep in joint planes; one 8 cm thick q vein"""
Comment,Fractured in part
Comments,Fractured interbedded chert and seds; abundant clay
Comments,fractured/jointed core vpoor RQD
Comment,"""fractured, jointed cs fs dac, some secondary ca AQUIFER??"""
Comments,fractured mafic volcwith strong carb subordinate ep veining and minor carb alt patches
Comments,Fractured massive finely laminated magnetite Sif with 40%silica quartz veins
Comments,"""fractured, patchily sicbchl altered high mg basalt with wk, blebby pocp"""
Comment,fractured perp to CA joints A=30 B=326
Comments,fractured ( plus shale? )
Comment,FRACTURED QB VEINS
Description,Fractured QT/CH zone with interstitial pyrite and AM
Comments,"""fractured qtz vein with foliated MB, pyrite noted within MB. Some zones weathered to 3"""
Comment,"""Fractured, rehealed microfaults"""
Comments,fractured rock; impossible to keep dry sample
Comment,"""fractured siliceous clasts, 2mm QZ grains and CLT veins in fine grained groundmass"""
Comments,FRACTURED SILICIFIED FELSIC PORPHYRY
Lith_Desc,"fractured,spec hem"
Comment_2,FRACTURED VEIN QUARTZ WITH ABDT IRON STAINING
Comments,Fractured weak ox BIF
Comments,Fractured & weathered in points
Comment,Fractured with clt along fractures
Comments,Fractured with Fe staining on fractures
Comments,"""Fractured zone, brittle and crumbly"""
Comments,"""fractured zone, ep in joints"""
Comments,"""Fractured zone of banded magnetite chert, slightly weathered, minor folding"""
Comments,?fracture/fault zone
Comment,FRACTURE FULL OF WATER
Comments,fracture / fult zone
Comments,Fracture in the rock at 125.5m where fluid has passed through and caused oxidation
Comments,"""fracture, mod water flow"""
Comments,fracture plane oxidation
Lith_Desc,FRACTURE PLANES ONLY. POSSIBLE MINOR CHLORITE
Comment,"""fractures are infilled by pyrite and minor sphalerite and galena, pumice clasts"""
Lith_Desc,Fractures dip -80o and -45o
Comments,Fractures filled with carbonate/pyrite veinlets. Bottom edge of ultramafic is angled at dip -50/110 bearing.
Comments,fractures full limonite due to groundwater flow
Comments,fractures parallel to veinlet
Comments,fractures perpendicular to So/ shears steep to core very broken sheared (sub parallel to core)
Description/Notes,Fractures with haematite
Comments,fracture ( water )
Comments,fracture(water)
Comments,Fracture with moderately weathered saprolite. Some remnant textures.
Comments,fracture zone
Comments,Fracture zone 22-23m/making water/some limonitic quartz
Comments,Fracture zone and weathered
Comments,Fracture zone?fine chips
Comments,"""Fracture zone of massive magnetite, some bands of pyrite <10mm, patches of quartzite """
Comments,Fracture zone - rods stuck in hole for >30 minutes
Comment,FRACTURE ZONE?. SHEARED DACITE WITH FEOX COATINGS
Comment,"""fracture zone, some QZCA selvedge on broken surfaces, some sheared QZ veins"""
Comment,fracture zone with minor shearing
Comment,fracture zone with quartz-carbonate veining
Comment,fracture zone with QZCA fill
Comment,fracture zone with QZCA veins
Comments,FRACTURE ZONE WITH SOME OXIDATION
Comment,FRACTURING AND VEINS INCREASE TOWARDS BASE
Comment,"""Fracturing-autobrecciation common below 180, greener colour overall with dark chlorite in fractures.  Feldspars progressivly less visible with depth."""
comments,fracturing plus lineation along fracture plane
COMMENTS,frac/vein calcite
Comments,fragmental 
Comments,fragmental Canga at surface angular clasts PE
Comments,fragmental laterite horizon
Comments,fragmental + pisolitic laterite
Comments,fragmental qtz cemented + pisolitic laterite
Comments,Fragmentation : Good!
Comments,Fragmented/deformed dolomite - apparently by multiple episodes of folding.
Comments,Fragmented/deformed dolomite - apparently by multiple episodes of folding. 
Comments,fragmented MVB
Comments,"""Fragmented talc schist, ferruginous fragments in upper 20cm. """
Comments,"Fragmented talc schist, ferruginous fragments in upper 20cm. "
Comments,fragments
Lith_Desc,Fragments
Lith_Desc,fragments clayey
Lith_Desc,fragments highly weathered
Lith_Desc,FRAGMENTS. NO HARDPAN OR PISOLITE
Comments,FRAGMENTS OF BIF
comments,"""fragments of brec pink faf and msv , py assoc with pink FAF"""
Comments,FRAGMENTS OF MBO
Comments,Fragments of MSO.
COMMENTS,Fragments of oxidised pegmatite
Comments,FRAGMENTS OF SHEARED MAFIC.
Comments,Fragm: Even
Comment,"""frags have a mottled/spotty texture, greasy feel, prob U'mafic parent, EOH."""
Comments,"frags have a mottled/spotty texture, greasy feel, prob U'mafic parent, EOH."
Comment,"""frags of banded chert with lsap & massive, strongly Fe & silicified chips, EOH."""
Comments,"frags of banded chert with lsap & massive, strongly Fe & silicified chips, EOH."
Comments,FRAGS OF CALCRETE
Comment,frags of dolerite
Comment,"""frags of fresh rock obsvd, mgn, massive dolerite, poss slightly hi mg? EOH."""
Comments,"frags of fresh rock obsvd, mgn, massive dolerite, poss slightly hi mg? EOH."
Lith_Desc,frags of Mb
Comments,"""frag's of schist are more weathered than those in unit above, uit is dark khaki"""
Comment,Frags of si alt pumice apparent partic near lor contact. <5mm si alt patches in part clots of pumice??
Comments,FRAGS OF SIF CRETED TOGETHER?
Comments,fraqments of FEO
Lith_Desc,fr.at 29
Lith_Desc,fr at 32
Lith_Desc,fr at 61m
COMMENTS,FRATCURE ZONE
COMMENTS,FRATCURE ZONE - NETWORK VIENS
Comments,frax/vein of cb/iron oxide
Lith_Desc,Fr     Black shale
Desc12,frc
Gen_Desc1,FRC
Comment,"""frc blsh/semi per msi, ext. carb vnlts, with zones of vu mas si altn."""
Comment,"""frc FSPH dacite with zones of matix supported VBX (autoclastic?) clasts<70mm, frc pref CLT forms clast supported bx? Feld <4mm absent in VBZ zones"""
Lith_Desc,"fr.chips,variolitic vb."
Lith_Desc,FrCLAY
Comment,"""frd, por-plag, poss. dyke and rsp in last int. mv"""
Comments,freash massive felsic - felsic granulite
Comments,Freash ore.  BOCO at 33 metres.
Comments,free carbon?
COMMENT,FREE CHALCOPYRITE
Comment,FREE FLOWING SAND
COMMENTS,FREE FLOWING SAND - TRANSPORTED
COMMENTS,FREE FLOWING TRANSPORTED SAND
Lith_Desc,Free muscovite flakes up to 5mm
COMMENT,free pyrite
COMMENT,FREE PYRITE
COMMENTS,Freh fine grained ultramafic
Comments,FREH FRAGS WK FOL
Comments,"""frequent fractures throughout, possibly  weathered sulphide veins. Some narrow quartz veins."""
Comments,Frequently ductily deformed qtz & qtz carb veins and veinlets. Some discordant brittle deformation noted. 
COMMENTS,"""frequently interbed with mafic minerals, minor folding"""
