0,1
Comment,mod fol perv Ca alt dac; wispy Clt defines fol; poor pres ghosted FSPH I/p perv-spotty Ca after feld; mnr dissem subrdd qtz<2mm; v mnr stringer fg pyr sub//fol incr downhole; 748.5 qtz carb vn with assic amph? & Si alt halo
Comment,mod fol perv Ca alt dac; wk (-patchy mod) wispy Clt alt defines fol; poor pres ghosted FSPH I/p; perv
Comment,mod fol perv Ca alt dac; wk wispy Clt alt defines fol; poor pres ghosted FSPH I/p; perv-spotty Ca alt after feld; mnr carb mag vn & mnr dissem mag<1mm
Comment,mod fol perv Ca alt QZPH FSPH dac; common subrdd qtz<2mm; poor pres feld stretched // fol; mnr wispy Clt // fol
Comment,Mod fol perv clt alt pebbly sdst; abund subang qtz < 3mm; common wispy clt alt pebs?//fol; mnr subrdd si alt pebs < 10mm; 1331.6m 10cm polymict conglomerate band.
Comment,Mod fol perv clt alt sdst with patchy - spotty si alt.
Comment,mod fol perv Clt/Ca alt dolerite
Comment,mod fol perv Clt/Ca alt dolerite; carb vn contacts top & bottom
Comment,mod fol perv Clt Ca alt dolerite chilled throughout
Comment,Mod fol perv CLT CA alt dolerite with common dissem leucoxene; v broken I/p; and fault gouge I/p.
Comment,Mod fol perv clt/ca alt dolerite with dissem mag; chilled throughout.
Comment,Mod fol perv clt / ca alt dolerite; wk chilled margins.
Comment,mod fol perv Clt dacite? Dissem qtz < 1.5mm throughout.
Comment,mod fol perv Clt dacite? ( resembles dolerite I/p ) v mnr dissem qtz < 1mm.
Comment,mod fol perv Clt qtz rich dac SDST grades d'hole to clast supp volc bx?; qtz < 1.5mm; pebbly SDST I/p with ang Clt clasts < 15mm; scattered clots pyr.
Comment,mod fol perv Clt SDST; patchy spotty Si or Ca alt often assoc dissem sphal; spotty Si have Ca rims.
Comment,Mod fol perv se alt amyg rhyodac; carb filled amyg < 12mm rimmed by clt; wispy - ang clots clt elong // fol.
Comment,mod fol perv Se alt dacite; wispy Clt // fol; mnr chilled Se alt margins; mnr patchy dissem pyr assoc Clt alt
Comment,"""Mod fol perv se alt dacite with common wispy clt // fol & scattered clt alt pebbles"""" < 150mm; vuggy carb vn at top; lim stain on fract decr d'hole; 125 - 125.5m bx zone infill by clt alt."""""""
Comment,Mod fol perv se alt dac with wispy se defining fol; mnr stringer - dissem pyr // fol.
Comment,mod fol perv Se alt QZPH rhyodac; subrdd qtz<8mm; wispy Se (Clt) defines fol; irreg carb filled amyg<15mm
Comment,mod fol perv Se alt QZPH rhyodac; wispy Se (Clt) defines fol; abund subrdd-rdd qtz<9mm with radiating internal fract; mnr patchy dissem honey yellow sphal
Comment,Mod fol perv se alt qzph rhyodac; wispy / spotty fract controlled clt alt incr d'hole; patchy ca alt decr d'hole; carb filled amyg < 15mm elong // fol; common rdd - cubic qtz < 8mm; mnr clt alt volc bx bands.
Comment,"""Mod fol perv se alt qzph rhyodac with common subrdd qtz < 9mm; wispy - patchy perv clt elong // fol; 441.4 - 442.1 large mottled grey qtz vn with chl, carb & sphal on fract."""
Comment,Mod fol perv se alt qzph rhyodac with subrdd qtz < 8mm; wispy se alt I/p defines fol; mnr assic rutile in some qtz vn.
Comment,mod fol perv se alt qzph rhyodac with wispy-clots clt alt // fol; clt free bands I/p; mnr qtz free bands with str wispy se alt; subrdd qtz<7mm
Comment,Mod fol perv se alt rhyodac?; mnr carb filled amyg < 15mm elong // fol; wispy clt // fol; bands stronger se alt // fol assoc mnr shear - larger shear at base with much wispy se; v mnr qzph zones - rip up clasts? Intrusive dacite?
Comment,mod fol perv Se alt rhyolite ? With fract controlled Clt.
Comment,mod fol perv se alt; scattered square to rounded <2mm qz; rare elongate clt alt flecks fol //
Comment,mod fol perv Se (Ca) alt dac; wispy Clt (after feld>6mm I/p) // fol; dissem irreg carb filled amyg<20mm; 624.6m 5cm band SLST Bx? Assoc str Se alt shearing & mnr stringer pyr
Comment,mod fol perv Se/Ca alt FSPH dac; Clt alt feld<8mm elong // fol; mnr dissem subrdd qtz<6mm; mnr chilled margin uphole
Comment,mod fol perv Se (Ca) alt FSPH QZPH dac; Clt alt feld<7mm elong // fol; mnr subrdd qtz<7mm; str Se alt on boundary
Comment,mod fol perv Se dac with patchy poor pres feld<3mm; mnr dissem subrdd qtz<2mm; str wispy Se I/p defines fol
Comment,mod fol perv Se FSPH dac; wispy Se defines fol; wispy-spotty Clt after feld<4mm; patchy mnr dissem pyr & lesser honey yellow sphal; 521.3-522.3 scattered Si/Se pebs<20mm elong // fol
Comment,mod fol perv Se(Si) alt FSPH dac volc bx; monomict clasts (same as 1014.25-1025.2)<70mm elong//fol; rare well pres FSPH Clt alt clasts at top; feld<2mm ghosted - wk Clt alt; pyr conc in g'mass on frc;
Comment,Mod fol perv si alt dacite with abund wispy clt // fol pseumorph after euhedral feld < 3mm I/p.
Comment,Mod fol perv si alt dacite with band monomict volc bx - ang clasts < 70mm; wispy clt // fol & clt on fract; scattered large qtz carb vn.
Comment,Mod fol perv si alt dac with abund wispy clt // fol pseudomorph after feld I/p; intruded by numerous small chilled clt/ca alt dolerite dykes; large carb mag vn I/p.
Comment,mod fol perv Si FSPH dac; patchy well pres feld<3mm ghosted elsewhere; incr wispy Se d'hole creates mylonitic fabric of feld & subrdd qtz<2mm; mnr Se selv on some larger carb qtz vn; wispy Clt (+/-Se) defines fol
Comment,Mod fol perv w bi altd fsph dac w fg to mg sandy lenses.
Comment,Mod fol perv - wispy se alt qzph rhyodac with subrdd qtz < 10mm; wispy se +_ wispy clt // fol; scattered intrusive chilled clt / ca alt dolerite;
Comment,Mod fol phenocryst poor dac w abund carb-qtz vns throughout.
Comment,"""Mod fol plymct QZPH cngl with ang CLT & subrd SI clasts , 20mm elong // fol; abund subang QTZ<3mm thru g'mass & CLT clasts; str-dssm sp incr d'hole, dssm sp thru some SI clasts; graded bedding I/p; sheared lower contact//core axis."""
Comment,mod fol polymict bx of ang Clt & subrdd Si clasts<30mm; Clt clasts elong//fol; Si clasts overprinted by Si alt; qtz<1mm most visible in Clt clasts; common large qtz vn near upper contact with dacite; scattered fg bands intense Clt
Comment,"""Mod fol polymict BX of SE and SI alt subang - subrdd clasts < 50mm in SE alt g'mass; mnr dissem QTZ < 1mm, patchy stringer - spotty PYR."""
Comment,"""Mod fol polymict clast supp conglomerate; abund subang si alt or felsic volc clasts, < 30mm with lesser ang clt alt clasts elong // fol; mnr qtz 1-2mm; dissem-string sulph through g'mass; transition from gg4 to gg1"""
Comment,Mod fol polymict clast supp dac volc bx of ang clt fsph or si /se ghosted clast; clasts fine d'hole & less clt alt; wispy se alt g'mass // fol; mnr stringer pyr through g'mass // fol.
Comment,"""Mod fol polymict clast supp dac volc bx of subang unalt, clt or si/se alt clasts < 150mm elong // fol in wispy clt / biot alt g'mass; feld < 4mm pres in some clasts."""
Comment,mod fol polymict clast supp granule bx of ang Clt clasts < 50mm elong // fol and mnr Si clasts; wispy Se in g'mass // fol.
Comment,mod fol polymict clast supp pebble bx of subrdd Se/Ca clasts & mnr Si SLST clasts<50mm elong // fol in wispy Clt/Se g'mass; mnr scattered ang red lam Si SLST peb
Comment,mod fol polymict clast supp peb bx; subrdd Si & lesser subang Clt clasts<20mm elong // fol in qtz rich g'mass; grades downhole to SDST; subrdd qtz<2mm
Comment,"""Mod fol polymict clast supp volc bx of subrdd - subang se or clt alt felsic volc, si alt lam slst & rare sulphide clasts < 30mm with rare larger felsic volc clasts; patchy wispy se or clt alt g'mass; rare subrdd qtz < 6mm."""
Comment,"""mod fol polymict clast supp volc bx; poor sort subang-subrdd<200mm most<80mm; Clt or Si clasts elong//fol; wispy Clt in g'mas//fol, perv Ca g'mass; some Si clasts chilled margins; rare SDST clasts; 543.4 40cm chilled Dlt"""
Comment,mod fol polymict clast supp volc bx; subang-subrdd pref Si/Se alt FSPH clasts<40mm & and wispy Clt alt-unalt clasts<20mm elong // fol
Comment,mod fol polymict clast supp volc bx; subrdd-subang clasts<200mm; wk perv Si alt or Clt-unalt FSPH clasts; FSPH g'mass & some clasts feld<3mm wk Ca alt; wispy Clt g'mass//fol incr downhole; mas clasts/flows? <1.5m I/p
Comment,Mod fol polymict conglomerate of ang clt + subang si clasts < 30mm elong//fol in wispy clt alt g'mass; scattered subang qtz < 3mm;
Comment,mod fol polymict matrix supp pebble bx of ang Clt & subrdd Se/Ca clasts<40mm elong // fol in wispy Clt & Se g'mass; more clasts supp and incr proportion  of SLST clasts d'hole; mnr scattered red lam Si SLST pebs
Comment,Mod fol polymict pebble bx of ang clt alt or sdst ? Clasts < 50mm elong // fol mnr si alt in g'mass.
Comment,Mod fol polymict pebble bx of subang - subrdd si alt - felsic volc clasts < 40mm; mnr subrdd qtz 1-2mm through g'mass; wispy clt in g'mass and clasts elong // fol; patchy wispy se // fol obscures clast margins I/p.
Comment,Mod fol polymict pebble BX of wispy - ang CLT clasts < 30mm elong // fol mnr subang SI alt clasts; QTZ < 1mm in CLT clasts incr abund in g'mass d'hole; Bands SDST? Or may be clasts overprinted by alt.
Comment,Mod fol polymict pebble BX of wispy ang CLT clasts < 30mm elong // fol + mnr subrdd SI clasts < 15mm; mnr SI alt halo on some CLT alt clasts; patchy dissem QTZ < 1mm; clast margins overprinted I/p.
Comment,"""Mod FOL polymict pebble cong of ang QZPH CLT clasts < 30mm + subrdd SI, alt clasts (after pumice frags?) with v abund ang - subang QTZ < 4mm; mnr interbed CLT clast poor cong + SDST at top."""
Comment,Mod fol polymict peb bx of ang clt + subang si alt clasts < 30mm with fg perv clt alt g'mass incr d'hole.
Comment,mod fol polymict peb bx of clast supp wispy-ang Clt clasts//fol & Si clasts (?margins obscured by Si) in SDST g'mass; abund dissem rdd-subang qtz<1.5mm throughout (clasts & g'mass); patchy dissem pyr spots<2mm
Comment,mod fol polymict peb bx of clast supp wispy-ang Clt clasts//fol & Si clasts overprinted by patchy perv Si/Se alt; clasts<30mm; mnr 1mm qtz in Clt clasts +/-g'mass; patches abund dissem leucoxene<1mm forms cream specks; 872-875m broken zone
Comment,mod fol polymict peb bx of matrix sup rdd-subrdd Si clasts & mnr and Clt clasts in SDST g'mass; clasts<15mm; abund qtz<1mm in perv-patchy Clt g'mass; wispy Clt +/-Se defines fol anastomosing around clasts I/p
Comment,Mod fol polymict poorly sorted volc bx of ang-subang si & clt alt felsic volc & si alt slst clasts < 40mm-rare slst clasts up to 100mm; mnr pyr clasts & red si shal peb; mnr clt/si slst band at base with dissem mag.
Comment,mod fol polymict volc bx; FSPH clasts & mnr Si alt FSPH clasts elong // fol in FSPH g'mass; patchy pres feld<4mm; wipsy Clt alt in g'mass // fol
Comment,Mod fol polymict volc bx of ang-subang unalt-se alt clasts < 15mm ( rare si or clt clasts) elong//fol in wispy se alt g'mass; mnr subang qtz < 2mm; mnr stringer sphal in g'mass incr at base.
Comment,"""mod fol polymict volc bx of subrdd Si or Ca clasts<30mm elong // fol in wispy Clt/Se alt anastomosing fol g'mass; mnr lam Si alt pyr SLST clasts, rare red Si/Ca alt jasper? Clasts"""
Comment,Mod fol polymict volc bx; subrdd - subang si / ca alt felsic volc & slst? Clasts < 40mm coarser at base with mnr sulph clasts; wispy se +/- clt alt through g'mass // fol.
Comment,mod fol poorly sortedpolymict bx of ang SLST & subang QZPH rhyodac clasts; trace subrdd red peb<10mm; wispy Se/Clt anastomosing around clasts
Comment,mod fol poorly sorted polymict dac volc bx; Se(+/-Si) alt clasts<150mm elong//fol; feld<2-3mm wk Ca alt of ghosted; clast margins obscured by alt; pyr conc in frc or dissem through g'mass; wispy Clt alt clasts I/p
Comment,"""mod fol poor sort monomict FSPH volc bx interbedded with mnr banded SDSt; clasts<150mm subang-subrdd elong//fol, pref Si alt I/p; feld<5mm Clt & A alt; wispy Clt in g'mass // fol"""
Comment,Mod fol pressure solution pebble bx; wispy clt alt fol domains after peb; grades to mas sdst I/p; v minor qtz < 1mm.
Comment,Mod fol pumice breccia of ang - wispy clt & subrdd si alt pum clasts < 20mm in perv se alt rich in qtz < 1mm;
Comment,Mod fol pumiceous sdst; wispy clt//fol; abund Si alt spots < 3mm
Comment,Mod fol pumiceous SDST with mnr poor pres tube vesicle frags; wispy CLT // FOL assoc spotty SI / CA alt FOL domains or patchy bands SE alt overprinted by CLT alt; mnr sheared upper contact assoc QTZ carb sphal vn.
Comment,Mod FOL pumiceous SDST with mnr wispy - poor pres tube vesicle frags; wispy CLT alt I/p overprints patchy perv SE alt.
Comment,Mod fol pumiceous SDST with patches mnr spotty CA - spots < 3mm more widely scattered CA spots < 20mm.
Comment,Mod fol pumiceous SDST with spotty CA alt; mnr lim stain on fract.
Comment,Mod FOL pumiceous SDST with well pres tube vesicle frags; mnr spotty CA alt; mnr wispy CLT//FOL.
Comment,Mod fol pumiceous SDST with wispy CLT // fol; lim stain on fract and vvggy after carb; 117.7 - 118m str fol polymict BX of ang SI / SE or unalt clasts < 50mm elong // fol - perv lim stain.
Comment,mod fol pum SDST (dac); wispy Clt / Se defines fol; (mnr patchy Ca alt FSPH).
Comment,mod fol pum SDST (dac with patchy Clt and Ca alt feld); mnr Se selv on some carb qtz vn; wk banding? I/p through fg zone - alteration?
Comment,mod fol pum SDST (FSPH dac . Ca feld < 4mm elong // fol patchy lim stain feld) and carb qtz vn - assocc some fract - aquifer?
Comment,"""Mod fol qtz phyric rhyodac; bleached throughout & clay weath (less indurated than previous interval); patchy perv hem stain decr d'hole with incr patchy perv lim stain, oxide stain strongest on fract; comm subrdd qt <7mm."""
Comment,mod fol qtz rich fol SDST - abund qtz < 1.5mm wispy Clt and incr wispy Se define fol.
Comment,"""Mod fol qtz rich pebble bx; patchy - wispy clt alt clasts? < 15mm, mnr subrdd si alt clasts; subrdd qtz < 1mm through clt  clasts """" + """" g'mass """""""""""
Comment,"""Mod fol qtz rich sdst I'bedded with qtz poor sdst, banded si slst & pebbly bands. Abund stringer-dissem sulph; subrdd qtz<1mm - milky rims I/p; fg str clt bands at top; stringer chalco assoc mnr pyrrho."""
Comment,"""Mod fol QZPH conglomerate - pebbly SDST; abund subang QTZ < 3mm; CLT alt pebs , < 15mm elong // fol."""
Comment,mod fol QZPH dac; abund subrdd qtz<2mm; wispy Clt alt // fol; mnr Clt clots<50mm sub // fol; perv Se alt selv on many qtz carb vn (particularly larger vns); abund dssem cubic white specks<1mm Leucoxene? (feld?)
Comment,mod fol QZPH dac; abund subrdd qtz<2mm; wispy Clt // fol; 717.4m mnr wispy Se in vn selv of qtz carb vn; 697.1 & 704.4m vuggy drusy infill carb vn-clear euhedral crystals<5mm; patchy cubic white specks<2mm Leucox?
Comment,Mod fol QZPH dacite; subrdd QTZ < 6mm; mnr carb filled amyg < 15mm; SE selv on some fract; upper contact obscured by SE alt fol domains mnr dissem euhedral pyr < 10mm.
Comment,mod fol QZPH dacite with subrdd qtz < 3mm and major lim stain carb qtz vn aquifer ?; strong Clt on fract // vn; shear zone // core axis at base.
Comment,mod fol QZPH dac; subrdd qtz < 5mm; spotty Ca after feld ?; wispy Clt // fol.
Comment,mod fol QZPH dac weathered to white clay with mnr patchy lim stain; patchy dissem subrdd-subang qtz<2mm
Comment,mod fol QZPH dac; weathered to white clay with patchy-spotty lim stain; lim strongest on fract; patchy dissem subrdd-subang qtz<2mm
Comment,mod fol QZPH dac with common Clt alt clots<50mm elong//fol; wispy Clt //fol; abund subrdd -subang qtz<2mm; ghosted feld? Stretched//fol; mag in some carb vn; 573.7 & 586.8 5mm gypsum vn
Comment,Mod fol QZPH DAC with mnr ghosted feld at top; common scattered subrdd - cubic QTZ < 5mm; wispy CLT // fol - after feld I/p; 775.8 - 776.8 strong fract zones creates penny fract I/p; veined lower contact.
Comment,Mod fol qzph dac with patchy perv - wispy se ; Clt feld < 4mm in less se zones ; common dissem subrdd qtz < 2mm most visible in se zones; patchy stringer pyr commonly assoc se zones.
Comment,Mod fol QZPH DAC with wispy SE alt (perv SE at upper contact) and subang QTZ < 5mm with mnr reaction rims; sheared and veined lower contact with CLT alt on fract.
Comment,Mod fol QZPH dac with wspy CLT//fol after fs?; comm subrd-cub QTZ<6mm; incr ghost fs<10mm d'hole mjr QTZ vn at upp cntct; ptchy perv SE assoc larg QTZ vn at upp cntct; ptchy perv SE alt assoc larg QTZ/cb vn & mnr shear sub// core axis-706m
Comment,mod fol QZ phenocryst poor interval comprising angular to wispy siliceous fragments in a fg groundmass
Comment,Mod fol qzph free rhyodac with patch perv se incr & patchy perv si decr d'hole; wispy - fract fill clt most sub // fol.
Comment,mod fol QZPH FSPH dacite; common subrdd qtz < 3mm; patchy pres feld < 4mm; veined contacts top and bottom.
Comment,mod fol QZPH/FSPH dacite; ghosted feld<8mm elong // fol-Clt alt I/p; common dissem subrdd qtz<6mm; common dissem Ca alt spots<1mm
Comment,mod fol  QZPH FSPH dacite; mnr sub rdd qtz<2mm; ghosted FSPH feld<5mm elong//fol
Comment,Mod fol qzph (fsph) dac scattered subrdd qtz < 5mm wispy Clt clots // fol pseudo after feld ? Mnr Clt selv on carb vn // fol
Comment,Mod fol qzph fsph rhyodac with carb filled amyg < 15mm elong // fol rimmed by clt; rdd qtz < 10mm with internal fract; spotty ca alt < 2mm after feld; patchy perv or str wispy se alt//fol; wispy clt alt assoc trace biot alt;
Comment,"""Mod fol qzph mg to pb sdst w qtz to 3mm, wi wk clt altn throughout fol, wi wk se altn in some zones."""
Comment,mod fol QZPH pebble bx; subrdd felsic clasts<20mm elong//fol; abund subrdd qtz<5mm; perv-wispy Se defines fol; mnr string sphal
Comment,mod fol QZPH pebbly sdst common rdd qtz < 3mm ; wispy Clt defines fol through patchy Si g'mass - after Si pebs I/p ?
Comment,Mod fol qzph pebbly sdst with abund subrdd qtz < 3mm; scattered ang - wispy clt & subrdd si alt pebs < 15mm elong // fol; perv - wispy se alt throughout; patchy dissem sulph decr d'hole; conglomerate? Band at base.
Comment,"""mod fol QZPH perv Se rhyodac; comm rdd-cubic qtz<8mm; patchy wispy-spotty Clt; wispy-perv Se defines fol; irreg carb Clt filled amyg<15mm at top - mnr Si filled amyg at base; mnr stringer sphal +/-gal, pyr"""
Comment,mod fol QZPH rda; comm rnd-subrnd qtz<8mm; wispy Se def fol-anstm around qtz I/p; wisp-pa Clt incr at base; carb/chl filled amy<15mm thruout; 935 lrge qtz vn perp to fol offset by smllr qtz vn//fol surrnded by str-int wisp Se +/-musc
Comment,"""mod fol QZPH rda with comm rnd qtz<7mm, coarsens slightly d'hol; wispy Se (+/-Clt) defines fol-more intense Se at top assoc mnr str py; patchy Ca feld<4mm; 902m vuggy cavity partly filled by cockscomb carb vn; 901.5m 150mm fg Si SLST clast?"""
Comment,Mod fol qzph RHD; bands wispy se/clt; subrdd qtz<7mm; patchy perv se; mnr sericite qtz vn (20-40mm) rosettes sericite<6mm & c'comb qtz<10mm-void filling no movement; basal bx of ang clt qzph clasts<70mm.
Comment,"""Mod fol qzph RHD; subrdd qtz<7mm & mnr poor pres fsph; patchy perv clt or se, wispy-fract controlled clt//fol; mnr wispy biot//fol,on fract or vn selv; mnr large qtz vn +/- cs musc or assic rutile. 1241-1245 - scattered ragged slst? clasts"""
Comment,mod fol QZPH rhyodac; 30cm shear zone at top assoc common qtz vn; str wispy Se // fol at base; common rdd qtz < 6mm.
Comment,"""mod fol QZPH rhyodac; abund rdd qtz<7mm with internal fract; irreg carb filled amyg<20mm elong // fol; perv-wispy Se defines fol; mjr qtz vn I/p some with muscovite vn selv, vn perpendicular to fol; mnr dissem sulph some in amyg"""
Comment,Mod fol qzph rhyodac; abund subang qtz <3mm; wispy clt // fol.
Comment,mod fol QZPH rhyodac; abund subrdd-cubic qtz<3mm; wispy Clt & Se alt g'mass defines anastomosing fol around qtz; patchy perv Clt alt g'mass; common scattered Si? Alt fract sub//fol; common dissem pyr; patchy dissem leucoxene
Comment,mod fol QZPH rhyodac; abund subrdd qtz<3mm in wispy -patchy Clt alt g'mass; Clt on fract & vn selv I/p; patchy wk Si? Creates mottled appearance I/p;
Comment,mod fol QZPH rhyodac; abund subrdd qtz<3mm; wispy Se & Clt alt g'mass defines anastomosing fol around qtz; scattered Si? Alt fract sub // fol
Comment,Mod fol qzph rhyodac; abund subrdd qtz < 7mm; wispy biot / clt // fol - patchy perv biot/se/clt alt I/p; spotty carb alt I/p after feld ?
Comment,Mod fol qzph rhyodac; abund subrdd qtz < 8mm; perv - wispy se defines fol over printed by wispy - spotty clt.
Comment,Mod fol qzph rhyodac; abund subrdd - subang qtz < 3mm perv - wispy se // fol.
Comment,Mod fol qzph rhyodac; abund subrdd - subang qtz < 3mm; wispy clt // fol.
Comment,mod fol QZPH rhyodac; anastomosing fol defined by wispy Clt (se); rdd-subrdd qtz<6mm with internal radiating fract; patchy dissem sulph
Comment,mod fol QZPH rhyodac common rdd qtz < 6mm; wispy - spotty Clt throughout; perv  - wispy Se defines fol; common string sulph // fol; conformable contacts top and bottom.
Comment,Mod fol qzph rhyodac; common subrdd fract qtz < 9mm; wispy clt & se anastomoses around qtz & clt clots;
Comment,Mod fol qzph rhyodac - common subrdd qtz < 9mm; patchy wispy clt alt // fol; mnr patchy irreg carb filled amyg < 20mm; scattered carb ser? Qtz vns at base.
Comment,mod fol QZPH rhyodac; common subrdd-rdd qtz<7mm; comm irreg carb chl filled amyg<20mm; patchy spotty-wispy Clt; perv-wispy Se defines fol; mnr string sphal/gal sub//fol in non Se zone; 735.6 single large Se/Si SLST? Clasts<100mm
Comment,Mod fol qzph rhyodac common subrdd - rdd qtz < 8mm; abund wispy - spotty clt // fol in perv se alt g'mass; mnr si / se rims on many qtz.
Comment,Mod fol qzph rhyodac - common subrdd - rdd qtz < 8mm; irreg - flattened carb filled amyg < 25mm - many flattened // fol; patches of str - intense wispy se alt // fol.
Comment,Mod fol qzph rhyodac - common subrdd - rdd qtz < 8mm; wispy clt // fol; scattered carb se vn.
Comment,"""Mod fol qzph rhyodac common subrdd - rdd qtz < 8mm; wispy clt // fol; scattered large qtz vn x cut fol, incr abund at base; mnr chalco in some vn; fol sub // core axis I/p - some folding."""
Comment,mod fol QZPH rhyodac; comm rdd-subrdd qtz<8mm; patchy spotty-wispy Clt; wispy-perv Se defines fol; 766.6-784.3m comm large qtz vn form set perpendicular to fol in non spotty Clt zones
Comment,"""mod fol QZPH rhyodacite; common scattered rdd qtz < 6mm; wispy Clt decr d'hole, wispy Se incr d'hole - both // fol; patchy perv Se throughout; spotty Ca at top."""
Comment,mod fol QZPH rhyodacite - domainal fol I/p gives banded appearance; mnr scattered rdd qtz < 5mm; wispy - spotty Clt after feld ?; pebbly bx bands of subrdd fg Si / sulph and ragged Clt clasts < 25mm.
Comment,mod fol QZPH rhyodacite; rdd qtz<7mm; anastomosing wispy Clt & patchy Se alt defines fol; patchy perv Clt alt
Comment,mod fol QZPH rhyodacite; rdd qtz<7mm; anastomosing wispy Se(Clt) alt defines fol; perv Se/Si alt throughout; abund sphal +/-pyr blebs<3mm
Comment,mod fol QZPH rhyodac - more strongly weathered at top with no textures preserved; mottled - patchy perv lim stain decr d'hole; bleached I/p on fract.
Comment,mod fol QZPH rhyodac; patchy perv Clt & Se alt; wispy Clt I/p defines fol; subrdd qtz<7mm
Comment,"""Mod fol qzph rhyodac patchy - perv hem stain gives way to perv lim stain d'hole, abund subrdd qtz < 3mm."""
Comment,"""mod fol QZPH rhyodac, perv ser alt defines fol; subrdd qtz<7mm; common stringer sphal assoc lesser gal, dissem sphal clots<2mm"""
Comment,Mod fol QZPH rhyodac; QTZ < 8mm; wispy anastoming fol I/p wk - mod perv lim stain bleached I/p.
Comment,Mod fol qzph rhyodac; rdd-cubic qtz < 8mm some with mnr si rims; perv se alt with stronger wispy se//fol; mnr irreg si filled amyg? < 10mm; some with sulph fill mnr stringer-dissem sulph // fol; mnr patches wispy clt alt on amyg rims I/p.
Comment,mod fol QZPH rhyodac; rdd qtx<7mm; abund spotty-wispy Clt alt<6mm elong//fol; wk wispy-perv Se alt defines fol; common spotty-stringer sulph incr downhole
Comment,mod fol QZPH rhyodac; rdd qtz<7mm; anast wispy-perv Se alt gives fol; dissem spots sulph<3mm incr downh cg if remob in carb vn; mnr carb +/-sulph fill amyg<20mm; patchy Clt alt//fol incr downh assoc wispy Bi & sulph
Comment,Mod fol qzph rhyodac; str wispy biot top & bottom seperated by sharp perv se zone (fewer qtz & mnr carb filled amyg); wispy biot / clt // fol; rdd - subrdd qtz < 8mm.
Comment,mod fol QZPH rhyodac; subrdd-cubic qtz<7mm; patchy-wispy Clt defines fol; mottled/patchy Se alt I/p; patchy dissem sulph clots<2mm
Comment,mod fol QZPH rhyodac; subrdd qtz<7mm; irreg carb filled amyg<30mm; wispy Se defines fol; wispy-patchy Clt // fol
Comment,mod fol QZPH rhyodac; subrdd qtz<7mm less common than before; patchy Ca feld<4mm; incr patchy-perv Clt d'hole; patchy Se/Clt creates mottled appearnce; irreg carb (sulph) filled amyg<20mm; mnr stringer sphal assoc carb qtz vn
Comment,mod fol QZPH rhyodac; subrdd qtz<7mm many with thin Si alt haloes; anastomosing Se +/-Clt alt around more Si/Se alt clots; mnr string sulph or remob in vn; non mag pyrrho more abund than pyr
Comment,Mod fol qzph rhyodac; subrdd qtz < 7mm; patchy - wispy / spotty clt alt; perv se alt stronger wispy se alt // fol; incr perv clt alt at base adjacent large qtz vn.
Comment,mod fol QZPH rhyodac subrdd qtz<7mm; wispy Se defines fol; incr dissem-string sulph
Comment,"""Mod fol QZPH rhyodac; subrdd QTZ<8mm; wispy limstain CLT // fol; clay weathered throughout, lim stain on fract."""
Comment,mod fol QZPH rhyodac; subrdd qtz<8mm with internal fract; anastomosing wispy Se +/-patchy wispy Clt defines fol; scattered irreg amyg<15mm filled by carb +/-sulph
Comment,Mod fol QZPH rhyodac volc BX of ang CLT alt QZPH clasts < 50mm in perv-wispy SE alt QZPH g'mass; subrdd QTZ < 7mm; strr SE alt on some fract overprints g'mass and clasts; grades d'hole to wispy CLT alt.
Comment,mod fol QZPH rhyodac volc bx; subrdd Si alt clasts<50mm & subrdd qtz<7mm surrounded by anastomosing wispy Se & Clt alt; Si & Se alt incr downhole Si more perv
Comment,Mod fol QZPH rhyodac wispy CLT and SE alt // fol; wispy musc? After SE adjacent to some QTZ vn; common large QTZ vn perp fol; abund rdd QTZ <9mm.
Comment,Mod fol qzph rhyodac wispy clt//fol; subrdd - subang qtz < 3mm; gradational boundary d'hole - qtz decr.
Comment,"""mod fol QZPH rhyodac; wispy Clt (Se) anasto fol around subrdd qtz<8mm at top, fol more perv downhole; patchy perv Clt incr d'hole; patchy spotty Ca feld<4mm; mnr string sulph remob in carb qtz vn; mnr diss sphal clots<2mm; 3mm musc qtz carb vn"""
Comment,mod fol QZPH rhyodac; wispy-patchy Clt assoc patchy Ca decr d'hole; wispy Se//fol throughout incr d'hole; subrrdd qtz<8mm finer u'hole; mnr patchy stringer sphal & pyr//fol. Hole abandoned as it failed to lift as planned.
Comment,Mod fol qzph rhyodac with abund si carb sulph filled amyg < 10mm elong // fol. Common subrdd qtz < 8mm common stringer sulph // fol - pyr at top sphal at base perv - wispy se anastomosing around qtz.
Comment,Mod fol qzph rhyodac with band of coarse si alt lam slst clasts; subang qtz < 6mm; wispy clt & patches wispy se alt // fol.
Comment,"""mod fol QZPH rhyodac with bands ang random orient Clt alt QZPH clasts<70mm in fg Si/Se alt g'mass (later dykes intruding rhyodacite??), sharp clast margins; wispy Clt +/-Se alt defines fol; subrdd qtz<8mm; Ca (Clt) alt feld<7mm"""
Comment,mod fol QZPH rhyodac with common dissem rdd qtz < 7mm; spotty - wispy Clt throughout in perv Se g'mass ang chert clast < 60mm at base.
