id,dhgeologyid,attributecolumn,attributevalue,modifieddate,modifiedby,mrtdetailid
62809176,8094618,SQ,g,NULL,NULL,373142
62809175,8094618,Text,bdd,NULL,NULL,373129
62809174,8094618,Min2,mnt,NULL,NULL,373110
62809173,8094618,Min1,sil,NULL,NULL,373108
62809172,8094618,Colour1,gybr,NULL,NULL,373107
62809171,8094618,Gsize,fg,NULL,NULL,373106
62809170,8094618,Fe_Est_Grade,l,NULL,NULL,373105
62809169,8094618,Lith1,Sif,NULL,NULL,373101
62809168,8094618,Reg,Lkf,NULL,NULL,373100
208358565,27459180,MAPINFO_ID,861712,NULL,NULL,1230427
208358564,27459180,Vein1_per,1,NULL,NULL,1230421
208358563,27459180,Vein1,QZ,NULL,NULL,1230420
208358562,27459180,Strength,L,NULL,NULL,1230419
208358561,27459180,Mineralogy_2,CY,NULL,NULL,1230402
208358560,27459180,Mineralogy_1,CH,NULL,NULL,1230401
208358559,27459180,Text1,MG,NULL,NULL,1230399
208358558,27459180,Col_2,BN,NULL,NULL,1230398
208358557,27459180,Col_1,CR,NULL,NULL,1230397
208358556,27459180,Colour_Int,l,NULL,NULL,1230396
208358555,27459180,Regolith_Profile,LS,NULL,NULL,1230394
208358554,27459180,Weathering_Oxide,HW,NULL,NULL,1230393
208358553,27459180,Code_System,GBG,NULL,NULL,1230392
208358552,27459180,Lith3,-,NULL,NULL,1230391
208358551,27459180,Lith2,-,NULL,NULL,1230390
208358550,27459180,Lith1,AFI,NULL,NULL,1230389
208358549,27459180,RockPlot,AFI,NULL,NULL,1230388
208358548,27459180,Priority,0,NULL,NULL,1230387
208358547,27459180,DataSet,WINDDINE,NULL,NULL,1230383
208382503,27460320,MAPINFO_ID,862894,NULL,NULL,1230427
208382502,27460320,Vein1_per,45,NULL,NULL,1230421
208382501,27460320,Vein1,QZ,NULL,NULL,1230420
208382500,27460320,Strength,H,NULL,NULL,1230419
208382499,27460320,WATER,DR,NULL,NULL,1230418
208382498,27460320,Samp_Qual,MS,NULL,NULL,1230417
208382497,27460320,Structure,MSF,NULL,NULL,1230416
208382496,27460320,Alt2_INT,w,NULL,NULL,1230409
208382495,27460320,Alt2,si,NULL,NULL,1230408
208382494,27460320,Alt1_INT,w,NULL,NULL,1230407
208382493,27460320,Alt1,HM,NULL,NULL,1230406
208382492,27460320,Mineralogy_5,SI,NULL,NULL,1230405
208382491,27460320,Mineralogy_4,CY,NULL,NULL,1230404
208382490,27460320,Mineralogy_3,HM,NULL,NULL,1230403
208382489,27460320,Mineralogy_2,QZ,NULL,NULL,1230402
208382488,27460320,Mineralogy_1,CH,NULL,NULL,1230401
208382487,27460320,Text2,FG,NULL,NULL,1230400
208382486,27460320,Text1,VU,NULL,NULL,1230399
208382485,27460320,Col_2,GN,NULL,NULL,1230398
208382484,27460320,Col_1,GY,NULL,NULL,1230397
208382483,27460320,Colour_Int,m,NULL,NULL,1230396
208382482,27460320,Regolith_Profile,LS,NULL,NULL,1230394
208382481,27460320,Weathering_Oxide,MW,NULL,NULL,1230393
208382480,27460320,Code_System,GBG,NULL,NULL,1230392
208382479,27460320,Lith3,-,NULL,NULL,1230391
208382478,27460320,Lith2,VQ,NULL,NULL,1230390
208382477,27460320,Lith1,ALU,NULL,NULL,1230389
208382476,27460320,RockPlot,ALU/VQ,NULL,NULL,1230388
208382475,27460320,Priority,0,NULL,NULL,1230387
208382474,27460320,DataSet,WINDDINE,NULL,NULL,1230383
86491292,11471933,Comments,mnt-qtz-amp BIF,NULL,NULL,511786
86491291,11471933,H2O,d,NULL,NULL,511785
86491290,11471933,SQ,gs,NULL,NULL,511784
86491289,11471933,Texture,bnd,NULL,NULL,511779
86491288,11471933,Mineralisation3,qtz,NULL,NULL,511777
86491287,11471933,Mineralisation2,goe,NULL,NULL,511776
86491286,11471933,Mineralisation1,hem,NULL,NULL,511775
86491285,11471933,Grain,fg,NULL,NULL,511774
86491284,11471933,Lithology1,Sif,NULL,NULL,511772
86491283,11471933,Regolith,Lkf,NULL,NULL,511771
86491282,11471933,Colour,brgy,NULL,NULL,511769
223131556,29938011,Comments,felsic derived sediments - incompetent finely bedded ( 1- 5mm,NULL,NULL,1316921
223131555,29938011,Strength,M,NULL,NULL,1316918
223131554,29938011,Samp_Qual,GS,NULL,NULL,1316916
223131553,29938011,Structure,LM,NULL,NULL,1316915
223131552,29938011,Alt2,SI,NULL,NULL,1316907
223131551,29938011,Alt1_INT,w,NULL,NULL,1316906
223131550,29938011,Alt1,FE,NULL,NULL,1316905
223131549,29938011,Mineralogy_4,FE,NULL,NULL,1316903
223131548,29938011,Mineralogy_3,FE,NULL,NULL,1316902
223131547,29938011,Mineralogy_2,KA,NULL,NULL,1316901
223131546,29938011,Mineralogy_1,SI,NULL,NULL,1316900
223131545,29938011,Text2,VFG,NULL,NULL,1316899
223131544,29938011,Text1,LM,NULL,NULL,1316898
223131543,29938011,Col_2,RD,NULL,NULL,1316897
223131542,29938011,Col_1,WH,NULL,NULL,1316896
223131541,29938011,Weathering_Profile,US,NULL,NULL,1316893
223131540,29938011,Weathering_Oxide,HW,NULL,NULL,1316892
223131539,29938011,Lith3,-,NULL,NULL,1316891
223131538,29938011,Lith2,AF,NULL,NULL,1316890
223131537,29938011,Lith1,AS,NULL,NULL,1316889
223131536,29938011,DataSet,SSTONE,NULL,NULL,1316885
86484038,11470950,Texture,bdd,NULL,NULL,511779
86484037,11470950,Mineralisation2,sil,NULL,NULL,511776
86484036,11470950,Mineralisation1,mnt,NULL,NULL,511775
86484035,11470950,Grain,fg,NULL,NULL,511774
86484034,11470950,Lithology1,Sif,NULL,NULL,511772
86484033,11470950,Colour,gy,NULL,NULL,511769
73094360,9640251,Moisture,d,NULL,NULL,445159
73094359,9640251,Sample,G,NULL,NULL,445158
73094358,9640251,Texture,mas,NULL,NULL,445153
73094357,9640251,Mineralisation3,cly,NULL,NULL,445151
73094356,9640251,Mineralisation2,GOM,NULL,NULL,445150
73094355,9640251,Mineralisation1,OGF,NULL,NULL,445149
73094354,9640251,Grain,fg,NULL,NULL,445148
73094353,9640251,Lithology1,Sif,NULL,NULL,445146
73094352,9640251,Regolith,Lkf,NULL,NULL,445145
73094351,9640251,Colour,ye,NULL,NULL,445143
86502573,11473174,Comments,Magnetic,NULL,NULL,511786
86502572,11473174,Mineralisation1,mnt,NULL,NULL,511775
86502571,11473174,Grain,Fg,NULL,NULL,511774
86502570,11473174,Lithology1,Sif,NULL,NULL,511772
86502569,11473174,Regolith,fr,NULL,NULL,511771
86502568,11473174,Colour,gybk,NULL,NULL,511769
86490506,11471847,H2O,d,NULL,NULL,511785
86490505,11471847,SQ,gs,NULL,NULL,511784
86490504,11471847,Vein1%,7,NULL,NULL,511781
86490503,11471847,Vein1,qtz,NULL,NULL,511780
86490502,11471847,Texture,mas,NULL,NULL,511779
86490501,11471847,Mineralisation3,qtz,NULL,NULL,511777
86490500,11471847,Mineralisation2,hem,NULL,NULL,511776
86490499,11471847,Mineralisation1,goe,NULL,NULL,511775
86490498,11471847,Grain,fg,NULL,NULL,511774
86490497,11471847,Lithology2,V,NULL,NULL,511773
86490496,11471847,Lithology1,Sif,NULL,NULL,511772
86490495,11471847,Regolith,Lkf,NULL,NULL,511771
86490494,11471847,Colour,br,NULL,NULL,511769
86521889,11475177,Vein1%,20,NULL,NULL,511781
86521888,11475177,Vein1,qtz,NULL,NULL,511780
86521887,11475177,Texture,bdd,NULL,NULL,511779
86521886,11475177,Mineralisation3,mnt,NULL,NULL,511777
86521885,11475177,Mineralisation2,amp,NULL,NULL,511776
86521884,11475177,Mineralisation1,sil,NULL,NULL,511775
86521883,11475177,Grain,fg,NULL,NULL,511774
86521882,11475177,Lithology2,Ssh,NULL,NULL,511773
86521881,11475177,Lithology1,Sif,NULL,NULL,511772
86521880,11475177,Colour,gygn,NULL,NULL,511769
138586487,18818348,Comments,Powdery,NULL,NULL,867356
138586486,18818348,H2O,d,NULL,NULL,867355
138586485,18818348,SQ,g,NULL,NULL,867354
138586484,18818348,Text,vug,NULL,NULL,867341
138586483,18818348,Struc,fol,NULL,NULL,867339
138586482,18818348,Min2,goe,NULL,NULL,867322
138586481,18818348,Min1,hem,NULL,NULL,867320
138586480,18818348,Colour1,bk,NULL,NULL,867319
138586479,18818348,Fe_Est_Grade,L,NULL,NULL,867317
138586478,18818348,Fe_1,GHM,NULL,NULL,867315
138586477,18818348,Lith1,Sif,NULL,NULL,867313
138586476,18818348,Reg,Lkf,NULL,NULL,867312
223156573,29939597,Strength,EL,NULL,NULL,1316918
223156572,29939597,WATER,DR,NULL,NULL,1316917
223156571,29939597,Samp_Qual,GS,NULL,NULL,1316916
223156570,29939597,Alt1,CY,NULL,NULL,1316905
223156569,29939597,Mineralogy_2,CB,NULL,NULL,1316901
223156568,29939597,Mineralogy_1,CY,NULL,NULL,1316900
223156567,29939597,Col_2,YW,NULL,NULL,1316897
223156566,29939597,Col_1,BN,NULL,NULL,1316896
223156565,29939597,Weathering_Profile,US,NULL,NULL,1316893
223156564,29939597,Weathering_Oxide,EW,NULL,NULL,1316892
223156563,29939597,Lith3,-,NULL,NULL,1316891
223156562,29939597,Lith2,-,NULL,NULL,1316890
223156561,29939597,Lith1,AO,NULL,NULL,1316889
223156560,29939597,DataSet,WINDDINE,NULL,NULL,1316885
208378440,27460139,MAPINFO_ID,869615,NULL,NULL,1230427
208378439,27460139,Strength,M,NULL,NULL,1230419
208378438,27460139,WATER,DR,NULL,NULL,1230418
208378437,27460139,Samp_Qual,GS,NULL,NULL,1230417
208378436,27460139,Alt1_INT,m,NULL,NULL,1230407
208378435,27460139,Alt1,HM,NULL,NULL,1230406
208378434,27460139,Mineralogy_2,HM,NULL,NULL,1230402
208378433,27460139,Mineralogy_1,CY,NULL,NULL,1230401
208378432,27460139,Text2,FG,NULL,NULL,1230400
208378431,27460139,Text1,MO,NULL,NULL,1230399
208378430,27460139,Col_2,TN,NULL,NULL,1230398
208378429,27460139,Col_1,RD,NULL,NULL,1230397
208378428,27460139,Colour_Int,m,NULL,NULL,1230396
208378427,27460139,Regolith_Profile,US,NULL,NULL,1230394
208378426,27460139,Weathering_Oxide,HW,NULL,NULL,1230393
208378425,27460139,Code_System,GBG,NULL,NULL,1230392
208378424,27460139,Lith3,-,NULL,NULL,1230391
208378423,27460139,Lith2,-,NULL,NULL,1230390
208378422,27460139,Lith1,A,NULL,NULL,1230389
208378421,27460139,Priority,0,NULL,NULL,1230387
208378420,27460139,DataSet,WINDDINE,NULL,NULL,1230383
86498778,11472752,Vein1%,0.5,NULL,NULL,511781
86498777,11472752,Vein1,qtz,NULL,NULL,511780
86498776,11472752,Texture,mas,NULL,NULL,511779
86498775,11472752,Mineralisation2,qtz,NULL,NULL,511776
86498774,11472752,Mineralisation1,mnt,NULL,NULL,511775
86498773,11472752,Grain,fg,NULL,NULL,511774
86498772,11472752,Lithology1,Sif,NULL,NULL,511772
86498771,11472752,Colour,dgy,NULL,NULL,511769
86506715,11473634,H2O,d,NULL,NULL,511785
86506714,11473634,SQ,G,NULL,NULL,511784
86506713,11473634,Texture,mas,NULL,NULL,511779
86506712,11473634,Structure,bnd,NULL,NULL,511778
86506711,11473634,Mineralisation2,qtz,NULL,NULL,511776
86506710,11473634,Mineralisation1,mnt,NULL,NULL,511775
86506709,11473634,Grain,fg,NULL,NULL,511774
86506708,11473634,Lithology1,Sif,NULL,NULL,511772
86506707,11473634,Colour,dgy,NULL,NULL,511769
103448516,13618480,H2O,d,NULL,NULL,620826
103448515,13618480,SQ,g,NULL,NULL,620825
103448514,13618480,Text,bdd,NULL,NULL,620812
103448513,13618480,Min2,mnt,NULL,NULL,620793
103448512,13618480,Min1,sil,NULL,NULL,620791
103448511,13618480,Colour1,gy,NULL,NULL,620790
103448510,13618480,Gsize,fg,NULL,NULL,620789
103448509,13618480,Lith1,Sif,NULL,NULL,620784
86516278,11474599,Texture,mas,NULL,NULL,511779
86516277,11474599,Mineralisation3,mnt,NULL,NULL,511777
86516276,11474599,Mineralisation2,qtz,NULL,NULL,511776
86516275,11474599,Mineralisation1,hem,NULL,NULL,511775
86516274,11474599,Grain,fg,NULL,NULL,511774
86516273,11474599,Lithology1,Sif,NULL,NULL,511772
86516272,11474599,Regolith,Lkf,NULL,NULL,511771
86516271,11474599,Colour,rd,NULL,NULL,511769
103448604,13618491,H2O,d,NULL,NULL,620826
103448603,13618491,SQ,g,NULL,NULL,620825
103448602,13618491,Text,bdd,NULL,NULL,620812
103448601,13618491,Colour1,cr,NULL,NULL,620790
103448600,13618491,Lith1,Spt,NULL,NULL,620784
103448599,13618491,Reg,Lk,NULL,NULL,620783
239516931,32315510,t_p,SOF,NULL,NULL,1423108
239516930,32315510,rck2,XCY,NULL,NULL,1423107
239516929,32315510,a_o,A,NULL,NULL,1423106
239516928,32315510,rck1,XHP,NULL,NULL,1423105
239516927,32315510,co1,BN,NULL,NULL,1423102
239516926,32315510,cv1,M,NULL,NULL,1423101
239516925,32315510,wt,S,NULL,NULL,1423100
239516924,32315510,DataSet,SILVERSTONE,NULL,NULL,1423095
62806691,8094368,H2O,d,NULL,NULL,373143
62806690,8094368,SQ,g,NULL,NULL,373142
62806689,8094368,Min4,pyr,NULL,NULL,373114
62806688,8094368,Min3,amp,NULL,NULL,373112
62806687,8094368,Min2,qtz,NULL,NULL,373110
62806686,8094368,Min1,fpr,NULL,NULL,373108
62806685,8094368,Colour1,lbr,NULL,NULL,373107
62806684,8094368,Gsize,mg,NULL,NULL,373106
62806683,8094368,Lith1,Fgd,NULL,NULL,373101
62806682,8094368,Reg,Lr,NULL,NULL,373100
138582508,18817993,Comments,occasional trace qtz,NULL,NULL,867356
138582507,18817993,H2O,d,NULL,NULL,867355
138582506,18817993,SQ,g,NULL,NULL,867354
138582505,18817993,Text,bnd,NULL,NULL,867341
138582504,18817993,Min2,mnt,NULL,NULL,867322
138582503,18817993,Min1,sil,NULL,NULL,867320
138582502,18817993,Colour1,gy,NULL,NULL,867319
138582501,18817993,Gsize,fg,NULL,NULL,867318
138582500,18817993,Fe_Est_Grade,H,NULL,NULL,867317
138582499,18817993,Lith1,Sif,NULL,NULL,867313
138582498,18817993,Weath_I,F,NULL,NULL,867311
186392265,24744065,Alt Des4,34,NULL,NULL,1119798
186392264,24744065,Alt Des1,3P,NULL,NULL,1119792
186392263,24744065,Alt Min1,LM,NULL,NULL,1119791
186392262,24744065,Hardness,S,NULL,NULL,1119781
186392261,24744065,Weathering,E,NULL,NULL,1119780
186392260,24744065,Grainsize,F,NULL,NULL,1119779
186392259,24744065,Colour,2PU,NULL,NULL,1119778
186392258,24744065,Lithology1,SAP,NULL,NULL,1119772
239514497,32315323,description,RSP = TMSH (EX SHD U?),NULL,NULL,1423131
239514496,32315323,wqn,D,NULL,NULL,1423126
239514495,32315323,m1,QZ,NULL,NULL,1423116
239514494,32315323,pc_m1,2,NULL,NULL,1423115
239514493,32315323,s_m1,AG,NULL,NULL,1423114
239514492,32315323,an2,SI,NULL,NULL,1423113
239514491,32315323,al2,W,NULL,NULL,1423112
239514490,32315323,an1,FE,NULL,NULL,1423111
239514489,32315323,al1,M,NULL,NULL,1423110
239514488,32315323,t_s,FOW,NULL,NULL,1423109
239514487,32315323,t_p,SOF,NULL,NULL,1423108
239514486,32315323,rck2,RSP,NULL,NULL,1423107
239514485,32315323,a_o,A,NULL,NULL,1423106
239514484,32315323,rck1,RLC,NULL,NULL,1423105
239514483,32315323,co2,MV,NULL,NULL,1423104
239514482,32315323,cv2,M,NULL,NULL,1423103
239514481,32315323,co1,BN,NULL,NULL,1423102
239514480,32315323,cv1,M,NULL,NULL,1423101
239514479,32315323,wt,S,NULL,NULL,1423100
239514478,32315323,DataSet,SILVERSTONE,NULL,NULL,1423095
138589160,18818597,H2O,d,NULL,NULL,867355
138589159,18818597,SQ,g,NULL,NULL,867354
138589158,18818597,Min2,mnt,NULL,NULL,867322
138589157,18818597,Min1,sil,NULL,NULL,867320
138589156,18818597,Colour1,dgy,NULL,NULL,867319
138589155,18818597,Gsize,fg,NULL,NULL,867318
138589154,18818597,Fe_Est_Grade,L,NULL,NULL,867317
138589153,18818597,Lith1,Sif,NULL,NULL,867313
86484137,11470964,Texture,bdd,NULL,NULL,511779
86484136,11470964,Mineralisation2,sil,NULL,NULL,511776
86484135,11470964,Mineralisation1,mnt,NULL,NULL,511775
86484134,11470964,Grain,fg,NULL,NULL,511774
86484133,11470964,Lithology1,Sif,NULL,NULL,511772
86484132,11470964,Colour,gy,NULL,NULL,511769
138598619,18819593,Comments,irregular cross cutting quartz vein zone,NULL,NULL,867356
138598618,18819593,Slf1pc,5,NULL,NULL,867348
138598617,18819593,Slf1,pyo,NULL,NULL,867347
138598616,18819593,Vn1pc,70,NULL,NULL,867344
138598615,18819593,Vn1,qtz,NULL,NULL,867343
138598614,18819593,Text,mas,NULL,NULL,867341
138598613,18819593,Min2,aeg,NULL,NULL,867322
138598612,18819593,Min1,sil,NULL,NULL,867320
138598611,18819593,Colour1,gn,NULL,NULL,867319
138598610,18819593,Lith1,Vq,NULL,NULL,867313
32261502,4397837,H2O,d,NULL,NULL,262832
32261501,4397837,Sulphide1 %,5,NULL,NULL,262829
32261500,4397837,Texture,fol,NULL,NULL,262822
32261499,4397837,Mineralisation1,pyr,NULL,NULL,262811
32261498,4397837,Grain Size,vfg,NULL,NULL,262810
32261497,4397837,Lithology1,Ssh,NULL,NULL,262805
32261496,4397837,Colour,gyye,NULL,NULL,262802
32264918,4398194,Comments,trace magnetite,NULL,NULL,262833
32264917,4398194,H2O,d,NULL,NULL,262832
32264916,4398194,Texture,bdd,NULL,NULL,262822
32264915,4398194,Mineralisation3,mnt,NULL,NULL,262813
32264914,4398194,Mineralisation2,hem,NULL,NULL,262812
32264913,4398194,Mineralisation1,goe,NULL,NULL,262811
32264912,4398194,Grain Size,fg,NULL,NULL,262810
32264911,4398194,Fe Est. Grade,H,NULL,NULL,262809
32264910,4398194,Fe2,HOM,NULL,NULL,262808
32264909,4398194,Fe1,GOM,NULL,NULL,262807
32264908,4398194,Lithology1,Sif,NULL,NULL,262805
32264907,4398194,Regolith,Lsf,NULL,NULL,262804
32264906,4398194,Weathering Intensity,M,NULL,NULL,262803
32264905,4398194,Colour,rdbr,NULL,NULL,262802
86492191,11472028,Comments,biotitic Sif,NULL,NULL,511786
86492190,11472028,H2O,d,NULL,NULL,511785
86492189,11472028,SQ,g,NULL,NULL,511784
86492188,11472028,Texture,bdd,NULL,NULL,511779
86492187,11472028,Mineralisation3,cly,NULL,NULL,511777
86492186,11472028,Mineralisation2,qtz,NULL,NULL,511776
86492185,11472028,Mineralisation1,mnt,NULL,NULL,511775
86492184,11472028,Grain,fg,NULL,NULL,511774
86492183,11472028,Lithology1,Sif,NULL,NULL,511772
86492182,11472028,Colour,dgy,NULL,NULL,511769
138573270,18817219,H2O,d,NULL,NULL,867355
138573269,18817219,SQ,g,NULL,NULL,867354
138573268,18817219,Text,bdn,NULL,NULL,867341
138573267,18817219,Min2,sil,NULL,NULL,867322
138573266,18817219,Min1,hem,NULL,NULL,867320
138573265,18817219,Colour1,rd,NULL,NULL,867319
138573264,18817219,Gsize,fg,NULL,NULL,867318
138573263,18817219,Fe_Est_Grade,H,NULL,NULL,867317
138573262,18817219,Fe_1,HOF,NULL,NULL,867315
138573261,18817219,Lith1,Sif,NULL,NULL,867313
138573260,18817219,Reg,Lrf,NULL,NULL,867312
138573259,18817219,Weath_I,M,NULL,NULL,867311
186398147,24744881,Comments,puggy clay balls,NULL,NULL,1119799
186398146,24744881,Hardness,S,NULL,NULL,1119781
186398145,24744881,Weathering,H,NULL,NULL,1119780
186398144,24744881,Grainsize,F,NULL,NULL,1119779
186398143,24744881,Colour,3BR,NULL,NULL,1119778
186398142,24744881,Lithology2,SPU,NULL,NULL,1119774
186398141,24744881,Lithology1,CL,NULL,NULL,1119772
62808145,8094521,Comments,bands of magnetite cutting BIF bedding,NULL,NULL,373144
62808144,8094521,H2O,d,NULL,NULL,373143
62808143,8094521,SQ,g,NULL,NULL,373142
62808142,8094521,Text,mas,NULL,NULL,373129
62808141,8094521,Min2,mnt,NULL,NULL,373110
62808140,8094521,Min1,sil,NULL,NULL,373108
62808139,8094521,Colour1,bk,NULL,NULL,373107
62808138,8094521,Gsize,fg,NULL,NULL,373106
62808137,8094521,Lith1,Sif,NULL,NULL,373101
223102010,29936209,Vein1_per,10,NULL,NULL,1316920
223102009,29936209,Vein1,QC,NULL,NULL,1316919
223102008,29936209,Strength,H,NULL,NULL,1316918
223102007,29936209,Structure,SSF,NULL,NULL,1316915
223102006,29936209,Alt2_INT,s,NULL,NULL,1316908
223102005,29936209,Alt2,SI,NULL,NULL,1316907
223102004,29936209,Mineralogy_3,SI,NULL,NULL,1316902
223102003,29936209,Mineralogy_2,TA,NULL,NULL,1316901
223102002,29936209,Mineralogy_1,CH,NULL,NULL,1316900
223102001,29936209,Text2,BH,NULL,NULL,1316899
223102000,29936209,Text1,FG,NULL,NULL,1316898
223101999,29936209,Col_1,GY,NULL,NULL,1316896
223101998,29936209,Colour_Int,l,NULL,NULL,1316895
223101997,29936209,Colour_Plot,LGY,NULL,NULL,1316894
223101996,29936209,Weathering_Profile,F,NULL,NULL,1316893
223101995,29936209,Weathering_Oxide,F,NULL,NULL,1316892
223101994,29936209,Lith3,-,NULL,NULL,1316891
223101993,29936209,Lith2,-,NULL,NULL,1316890
223101992,29936209,Lith1,AU,NULL,NULL,1316889
223101991,29936209,DataSet,M1,NULL,NULL,1316885
232125365,31196267,Comment,saprolitic clays.  gn to bn col.,NULL,NULL,1366760
232125364,31196267,Min_Amount11,A,NULL,NULL,1366756
232125363,31196267,Min_Style11,VN,NULL,NULL,1366755
232125362,31196267,Min_Min11,QZ,NULL,NULL,1366754
232125361,31196267,AltInt12,WE,NULL,NULL,1366750
232125360,31196267,AltType12,CL,NULL,NULL,1366749
232125359,31196267,AltInt11,STG,NULL,NULL,1366748
232125358,31196267,AltType11,CY,NULL,NULL,1366747
232125357,31196267,Lith2,CLY,NULL,NULL,1366744
232125356,31196267,Desc12,SOFT,NULL,NULL,1366741
232125355,31196267,Desc11,F,NULL,NULL,1366740
232125354,31196267,Lith1,SPLT,NULL,NULL,1366739
232125353,31196267,Regolith_Profile_Code,RSL,NULL,NULL,1366738
232125352,31196267,Colour_Code,BR,NULL,NULL,1366737
232125351,31196267,Degree of Weathering,s,NULL,NULL,1366736
232125350,31196267,Drilling_Type,rab,NULL,NULL,1366733
32261926,4397888,Mineralisation3,hem,NULL,NULL,262813
32261925,4397888,Mineralisation2,mnt,NULL,NULL,262812
32261924,4397888,Mineralisation1,sil,NULL,NULL,262811
32261923,4397888,Grain Size,fg,NULL,NULL,262810
32261922,4397888,Fe Est. Grade,M,NULL,NULL,262809
32261921,4397888,Lithology1,Sif,NULL,NULL,262805
32261920,4397888,Regolith,Lr,NULL,NULL,262804
32261919,4397888,Weathering Intensity,W,NULL,NULL,262803
32261918,4397888,Colour,brgy,NULL,NULL,262802
138584145,18818124,Comments,knife edge contacts magnetite chert weakly contorted and fg cubiform disseminated pyrite on bedding plane contacts,NULL,NULL,867356
138584144,18818124,Slf1pc,1,NULL,NULL,867348
138584143,18818124,Slf1,pyr,NULL,NULL,867347
138584142,18818124,Text,bdd,NULL,NULL,867341
138584141,18818124,Min3,pyr,NULL,NULL,867324
138584140,18818124,Min2,sil,NULL,NULL,867322
138584139,18818124,Min1,mnt,NULL,NULL,867320
138584138,18818124,Colour1,gy,NULL,NULL,867319
138584137,18818124,Gsize,vfg,NULL,NULL,867318
138584136,18818124,Lith1,Sif,NULL,NULL,867313
186350454,24739181,Alt Des2,1D,NULL,NULL,1119794
186350453,24739181,Alt Min2,GO,NULL,NULL,1119793
186350452,24739181,Alt Des1,2P,NULL,NULL,1119792
186350451,24739181,Alt Min1,LM,NULL,NULL,1119791
186350450,24739181,Vein 1%,5,NULL,NULL,1119784
186350449,24739181,Vein Min1,QZ,NULL,NULL,1119783
186350448,24739181,Vein Type1,ST,NULL,NULL,1119782
186350447,24739181,Hardness,S,NULL,NULL,1119781
186350446,24739181,Weathering,E,NULL,NULL,1119780
186350445,24739181,Grainsize,F,NULL,NULL,1119779
186350444,24739181,Colour,1PU,NULL,NULL,1119778
186350443,24739181,Lithology2,VQZ,NULL,NULL,1119774
186350442,24739181,Texture1,MX,NULL,NULL,1119773
186350441,24739181,Lithology1,FUN,NULL,NULL,1119772
223132782,29938080,Strength,L,NULL,NULL,1316918
223132781,29938080,WATER,DR,NULL,NULL,1316917
223132780,29938080,Samp_Qual,MS,NULL,NULL,1316916
223132779,29938080,Mineralogy_1,FE,NULL,NULL,1316900
223132778,29938080,Col_2,BN,NULL,NULL,1316897
223132777,29938080,Col_1,RD,NULL,NULL,1316896
223132776,29938080,Weathering_Profile,RC,NULL,NULL,1316893
223132775,29938080,Weathering_Oxide,EW,NULL,NULL,1316892
223132774,29938080,Lith3,-,NULL,NULL,1316891
223132773,29938080,Lith2,-,NULL,NULL,1316890
223132772,29938080,Lith1,QA,NULL,NULL,1316889
223132771,29938080,DataSet,SSTONE,NULL,NULL,1316885
86485834,11471179,Vein1%,5,NULL,NULL,511781
86485833,11471179,Vein1,qtz,NULL,NULL,511780
86485832,11471179,Texture,bnd,NULL,NULL,511779
86485831,11471179,Mineralisation3,sil,NULL,NULL,511777
86485830,11471179,Mineralisation2,goe,NULL,NULL,511776
86485829,11471179,Mineralisation1,mnt,NULL,NULL,511775
86485828,11471179,Grain,fg,NULL,NULL,511774
86485827,11471179,Lithology1,Sif,NULL,NULL,511772
86485826,11471179,Regolith,Lsf,NULL,NULL,511771
86485825,11471179,Colour,brgy,NULL,NULL,511769
86529091,11475931,H2O,d,NULL,NULL,511785
86529090,11475931,SQ,g,NULL,NULL,511784
86529089,11475931,Texture,bdd,NULL,NULL,511779
86529088,11475931,Mineralisation2,qtz,NULL,NULL,511776
86529087,11475931,Mineralisation1,mnt,NULL,NULL,511775
86529086,11475931,Grain,fg,NULL,NULL,511774
86529085,11475931,Lithology1,Sif,NULL,NULL,511772
86529084,11475931,Colour,gy,NULL,NULL,511769
86481004,11470573,Comments,fairly variable with lower mag susceptibilities;EOH=300.4m,NULL,NULL,511786
86481003,11470573,Vein1,qtz,NULL,NULL,511780
86481002,11470573,Texture,bed,NULL,NULL,511779
86481001,11470573,Mineralisation2,mnt,NULL,NULL,511776
86481000,11470573,Mineralisation1,act,NULL,NULL,511775
86480999,11470573,Lithology2,Ssq,NULL,NULL,511773
86480998,11470573,Lithology1,Sif,NULL,NULL,511772
86480997,11470573,Colour,ye   ,NULL,NULL,511769
86493258,11472131,Comments,Interbedded Quartizite / Amphibolitic Shales,NULL,NULL,511786
86493257,11472131,Texture,bed,NULL,NULL,511779
86493256,11472131,Mineralisation3,gnt,NULL,NULL,511777
86493255,11472131,Mineralisation2,amp,NULL,NULL,511776
86493254,11472131,Mineralisation1,qtz,NULL,NULL,511775
86493253,11472131,Grain,Fg,NULL,NULL,511774
86493252,11472131,Lithology2,ssh,NULL,NULL,511773
86493251,11472131,Lithology1,Ssq,NULL,NULL,511772
86493250,11472131,Weathering Intensity,Fr,NULL,NULL,511770
86493249,11472131,Colour,bkye,NULL,NULL,511769
62809277,8094630,H2O,d,NULL,NULL,373143
62809276,8094630,SQ,g,NULL,NULL,373142
62809275,8094630,Text,bdd,NULL,NULL,373129
62809274,8094630,Min2,sil,NULL,NULL,373110
62809273,8094630,Min1,cly,NULL,NULL,373108
62809272,8094630,Colour1,whcr,NULL,NULL,373107
62809271,8094630,Gsize,fg,NULL,NULL,373106
62809270,8094630,Lith2,Ssh,NULL,NULL,373102
62809269,8094630,Lith1,Sif,NULL,NULL,373101
